Head_Q_w,RightShoulder_Q_w,RightArm_Q_w,RightForeArm_Q_w,RightHand_Q_w,LeftShoulder_Q_w,LeftArm_Q_w,LeftForeArm_Q_w,LeftHand_Q_w,Hip_Q_w,Spine_Q_w,RightUpLeg_Q_w,RightLeg_Q_w,RightFoot_Q_w,LeftUpLeg_Q_w,LeftLeg_Q_w,LeftFoot_Q_w,Head_Q_x,RightShoulder_Q_x,RightArm_Q_x,RightForeArm_Q_x,RightHand_Q_x,LeftShoulder_Q_x,LeftArm_Q_x,LeftForeArm_Q_x,LeftHand_Q_x,Hip_Q_x,Spine_Q_x,RightUpLeg_Q_x,RightLeg_Q_x,RightFoot_Q_x,LeftUpLeg_Q_x,LeftLeg_Q_x,LeftFoot_Q_x,Head_Q_y,RightShoulder_Q_y,RightArm_Q_y,RightForeArm_Q_y,RightHand_Q_y,LeftShoulder_Q_y,LeftArm_Q_y,LeftForeArm_Q_y,LeftHand_Q_y,Hip_Q_y,Spine_Q_y,RightUpLeg_Q_y,RightLeg_Q_y,RightFoot_Q_y,LeftUpLeg_Q_y,LeftLeg_Q_y,LeftFoot_Q_y,Head_Q_z,RightShoulder_Q_z,RightArm_Q_z,RightForeArm_Q_z,RightHand_Q_z,LeftShoulder_Q_z,LeftArm_Q_z,LeftForeArm_Q_z,LeftHand_Q_z,Hip_Q_z,Spine_Q_z,RightUpLeg_Q_z,RightLeg_Q_z,RightFoot_Q_z,LeftUpLeg_Q_z,LeftLeg_Q_z,LeftFoot_Q_z
0.9734073,0.9990407,0.8102304,0.9905851,0.963016,0.9852853,0.8646567,0.9958394,0.990924,0.2660484,0.9973082,0.9931768,0.9290072,0.9850501,0.9890281,0.9952568,0.9984355,0.2218408,-0.0335359,-0.03017249,0.07340065,0.2678141,-0.004558593,0.004310012,0.02290153,0.1327282,-0.04465645,0.06968669,-0.05722836,0.3670838,0.08047511,-0.09407065,0.09417924,-0.001863765,0.01586995,0.004404229,-0.05754952,-0.1122278,0.01210973,-0.005047114,0.1485178,0.07018223,0.01432783,0.9616262,-0.01789038,-0.07407301,0.04390228,-0.09622475,0.04889946,0.004540815,-0.02475991,0.05489174,-0.02781701,-0.5824985,-0.02753808,0.02700363,0.170782,0.4798883,0.053422,0.01573761,-0.04999139,0.01414724,0.06955603,-0.01636388,-0.1180721,0.1028739,0.02395093,-0.05010059
0.9720956,0.9990367,0.8091013,0.9925038,0.961288,0.985386,0.8655792,0.9959585,0.9880525,0.2617712,0.9972514,0.9912092,0.9356819,0.9881497,0.9903399,0.9969976,0.998464,0.2268011,-0.03342977,-0.02847983,0.07889392,0.273932,-0.004675135,0.002872806,0.01148842,0.149184,-0.04521365,0.07115396,-0.07889812,0.3499205,0.06858981,-0.07122348,0.07452752,-0.003237959,0.01431505,0.005098466,-0.03556353,-0.09119941,0.01536635,-0.003541998,0.1548641,0.06584261,0.03714936,0.9627787,-0.0166076,-0.0862024,0.04385743,-0.08088035,0.05305869,-0.003216187,-0.02263974,0.05819347,-0.02796748,-0.5859004,-0.01986582,0.02550803,0.1702356,0.4762158,0.05999592,0.01078952,-0.04988824,0.01228672,0.06203721,-0.0114676,-0.1109688,0.1064842,0.02076272,-0.05046437
0.9714016,0.9990376,0.8074471,0.993724,0.9591538,0.9856848,0.8659667,0.9958477,0.9844636,0.2586837,0.9971914,0.9886176,0.9445438,0.9908937,0.991159,0.9982414,0.9984893,0.2292935,-0.03305036,-0.03275048,0.08520927,0.2811831,-0.00655482,-0.002372243,0.006713287,0.1646623,-0.04517552,0.07259671,-0.09933011,0.3252784,0.05880469,-0.04935674,0.05544907,-0.003299221,0.01335076,0.006426936,-0.009185311,-0.07165233,0.02029011,-0.002713386,0.1584247,0.06105249,0.0606601,0.9635951,-0.01529119,-0.09972551,0.04471854,-0.06395235,0.05652297,-0.01060615,-0.02096932,0.06020889,-0.0281117,-0.5889587,-0.01086304,0.02341897,0.1684497,0.4743392,0.06719331,0.006167878,-0.05026391,0.01025503,0.05313831,-0.005583089,-0.1028683,0.1094214,0.01808413,-0.0506818
0.9712262,0.99902,0.8061634,0.9950683,0.9571376,0.9858494,0.8672077,0.9858227,0.9910751,0.2567035,0.9971538,0.9855101,0.955135,0.9926142,0.9916441,0.9990533,0.9985238,0.2296618,-0.03290308,-0.0382912,0.08420105,0.2875671,-0.006846264,-0.01117341,0.04329471,0.1290841,-0.04508816,0.07361193,-0.1185822,0.2926002,0.05226051,-0.02860335,0.03677965,-0.003036261,0.01275669,0.008029411,0.01704833,-0.05239769,0.02585072,-0.0006447773,0.1611154,0.1531296,-0.004786857,0.9640552,-0.01390162,-0.1125057,0.04576947,-0.04945463,0.05748961,-0.01640127,-0.01903888,0.06174584,-0.02849459,-0.5902065,-0.001996092,0.02290203,0.1674922,0.4710284,0.05320271,0.03293355,-0.0516523,0.008501926,0.04528373,0.002740577,-0.09767362,0.111887,0.01645447,-0.05077883
0.9712484,0.9990162,0.8055935,0.996119,0.9562353,0.9858662,0.8683754,0.9841123,0.9909154,0.2560248,0.9971505,0.9839825,0.9607863,0.9930202,0.9917815,0.9992952,0.9984994,0.2293391,-0.03271304,-0.0388429,0.07734895,0.2902858,-0.006371626,-0.01596498,0.04504346,0.1298644,-0.04503291,0.073891,-0.1269402,0.2730552,0.05017336,-0.0188812,0.02823892,-0.004477684,0.01249687,0.00887034,0.02641878,-0.04190095,0.02857357,0.0005572044,0.162578,0.1628526,-0.003907873,0.9641817,-0.0131152,-0.1181106,0.04745287,-0.04567041,0.05684009,-0.01874819,-0.0175379,0.06264246,-0.02859896,-0.5906035,0.002926702,0.02306009,0.1674126,0.4682283,0.05452685,0.03473816,-0.05269785,0.00768824,0.04140766,0.008882741,-0.09647666,0.1130584,0.01613121,-0.05168542
0.9712837,0.9990206,0.8048534,0.9969839,0.9556846,0.9859477,0.8694355,0.9823849,0.9908102,0.2555063,0.9971673,0.982544,0.9664655,0.9931905,0.9919105,0.9994807,0.9985176,0.2289398,-0.03236398,-0.03910961,0.0700398,0.2917791,-0.006133631,-0.02011942,0.04605804,0.1302335,-0.04483599,0.07389546,-0.134389,0.2512491,0.04913691,-0.009097653,0.01985816,-0.005808965,0.01210678,0.009593915,0.03598136,-0.03239989,0.03128183,0.001225456,0.1641744,0.1722588,-0.002963035,0.9642556,-0.01223779,-0.1229996,0.05049458,-0.04485139,0.05467981,-0.01972701,-0.01585804,0.06362467,-0.0286056,-0.5910895,0.008236634,0.0235252,0.1669376,0.4655361,0.05590604,0.03641033,-0.05401316,0.006871008,0.03765742,0.01639055,-0.09563709,0.1141973,0.0159666,-0.05174431
0.9713074,0.9990261,0.8031127,0.9980915,0.9563095,0.986024,0.8719102,0.9790155,0.9907897,0.2553035,0.997225,0.9807602,0.97776,0.9923789,0.9921259,0.9997334,0.998651,0.2282376,-0.03191023,-0.0384478,0.0560005,0.2890625,-0.005059042,-0.02795986,0.04563837,0.1297035,-0.04443111,0.07357167,-0.1449917,0.1989477,0.04390171,0.0110854,0.003494505,-0.008158073,0.01131778,0.01071563,0.05604607,-0.01646205,0.03667474,0.002459882,0.1678183,0.1898731,-0.0009433982,0.9641576,-0.01005212,-0.1267577,0.05738579,-0.04812642,0.04552878,-0.01639855,-0.01216692,0.0658897,-0.02852636,-0.591938,0.02016037,0.02387632,0.1665084,0.45916,0.05825735,0.03888447,-0.05697495,0.00532869,0.03192928,0.03335002,-0.1045978,0.1161483,0.01587664,-0.04981464
0.9712377,0.9990337,0.8018619,0.9985462,0.9593574,0.9861041,0.8741381,0.9760076,0.9909675,0.2562855,0.9972287,0.9814199,0.9876247,0.9915588,0.9918991,0.9997334,0.9988006,0.2279293,-0.03147106,-0.0374843,0.04395936,0.2779668,-0.004143312,-0.03481113,0.04253693,0.1280617,-0.04469424,0.07392038,-0.1475227,0.1338036,0.0457533,0.03214543,-0.0111281,-0.01028757,0.01061062,0.01134963,0.07390779,-0.00164327,0.04187674,0.003403096,0.1719685,0.205072,0.0009548212,0.9637718,-0.007317329,-0.1202742,0.0611197,-0.05372881,0.03549067,-0.01134861,-0.009248875,0.06806613,-0.02850307,-0.5917348,0.03115246,0.02478338,0.1660419,0.452877,0.05954253,0.03978295,-0.05885643,0.004134424,0.02420954,0.05439235,-0.1087705,0.1176575,0.01674532,-0.04696751
0.9712141,0.9990488,0.8011195,0.9985712,0.9628128,0.9861814,0.8758414,0.9735289,0.9912747,0.2582608,0.9971957,0.9835135,0.9941667,0.9908124,0.9911895,0.9995676,0.9989604,0.2274158,-0.03129516,-0.0364509,0.03446998,0.2648398,-0.004183545,-0.04020273,0.03747145,0.1259053,-0.04577846,0.07464687,-0.1433591,0.05846307,0.05412705,0.05011443,-0.02033947,-0.01317823,0.01046654,0.01180994,0.09053561,0.01099597,0.04648749,0.003849635,0.1764315,0.2174208,0.002739846,0.9630977,-0.004242105,-0.1085071,0.05872358,-0.05546538,0.02887746,-0.009204593,-0.00805991,0.07011294,-0.02797644,-0.5904931,0.03932583,0.02627569,0.1655715,0.4473897,0.05971304,0.03892105,-0.06040359,0.003263291,0.01937796,0.06903771,-0.1108367,0.1191552,0.01914023,-0.04289012
0.9712725,0.999052,0.8007245,0.9985109,0.9640447,0.9862265,0.8765962,0.9724652,0.9914483,0.2596676,0.9971766,0.9848531,0.9957246,0.9903554,0.9907857,0.9994838,0.9990357,0.2269291,-0.03120679,-0.03531583,0.02971853,0.259956,-0.004223779,-0.04287168,0.03468545,0.124808,-0.04660885,0.07497966,-0.1401901,0.02111439,0.05888187,0.05767314,-0.02256432,-0.01429969,0.01087251,0.0123717,0.09808137,0.01613535,0.04830966,0.004312535,0.1784242,0.2226411,0.003597229,0.9626242,-0.002732084,-0.1004051,0.05183243,-0.05590453,0.02589854,-0.008982494,-0.007312664,0.07081448,-0.02771566,-0.5898925,0.0428082,0.02658796,0.1652905,0.4448663,0.05949167,0.03795281,-0.06127846,0.003073554,0.01816736,0.07348601,-0.1122668,0.1197782,0.02103271,-0.0408638
0.9713646,0.999054,0.800279,0.9984132,0.9648899,0.9863186,0.8770481,0.9715409,0.9916216,0.2612379,0.9971581,0.9861748,0.9961284,0.9897818,0.9903736,0.9994211,0.9990854,0.2263158,-0.03139699,-0.03375736,0.02545802,0.2565486,-0.004926011,-0.04492776,0.03196947,0.1237743,-0.04757837,0.07527097,-0.1369432,-0.01364752,0.06133051,0.06487229,-0.0233575,-0.01540812,0.01124734,0.01251114,0.1059506,0.02023976,0.04978219,0.004192888,0.1801063,0.2271309,0.004521729,0.9620967,-0.001141337,-0.0916847,0.03860705,-0.05476516,0.02220824,-0.008579521,-0.005830622,0.07145272,-0.02736919,-0.589227,0.04597213,0.02630471,0.1647232,0.4430914,0.05914206,0.03669168,-0.0621363,0.002968617,0.01731749,0.07779102,-0.1164969,0.1202437,0.02320089,-0.03945991
0.971659,0.9990661,0.7994213,0.9981314,0.9656719,0.9862787,0.8782571,0.9702238,0.9919515,0.2631948,0.9971108,0.9882741,0.9933056,0.9878752,0.9895397,0.9993752,0.9991521,0.224681,-0.03142958,-0.03053518,0.02002305,0.2534242,-0.005270005,-0.05082263,0.02672849,0.1219223,-0.04953655,0.0758853,-0.1317108,-0.06968088,0.05877207,0.07891686,-0.02111082,-0.01730734,0.01153154,0.01203523,0.1207815,0.02607616,0.05162107,0.003899428,0.1829764,0.2334961,0.006574381,0.9613634,0.001434381,-0.07626728,-0.003037496,-0.04932251,0.01051067,-0.005302384,-0.0004517308,0.07255578,-0.02710086,-0.5877117,0.05150644,0.02427432,0.1649593,0.4388635,0.05857393,0.03352649,-0.06367842,0.003058147,0.01224221,0.09208328,-0.134966,0.1203036,0.0278487,-0.03735408
0.9721121,0.9991037,0.7990235,0.9977856,0.9653561,0.9860786,0.8791255,0.9697005,0.9923189,0.264903,0.9970878,0.9881873,0.9867831,0.9851327,0.9887137,0.9993616,0.9992266,0.2221853,-0.03103187,-0.02838911,0.01929629,0.2547332,-0.006548794,-0.05764452,0.02223945,0.1197898,-0.05036505,0.07608572,-0.1315015,-0.1017419,0.05154736,0.091786,-0.01504744,-0.01717889,0.01038992,0.01026495,0.1324933,0.03076218,0.05234065,0.001784534,0.1845686,0.2360878,0.009132956,0.9606978,0.004549268,-0.07843976,-0.0377108,-0.04915225,-0.002408449,0.00118966,0.005942987,0.07432285,-0.02689692,-0.5858336,0.05572421,0.02142745,0.1661412,0.435603,0.05872654,0.0295011,-0.0659507,0.002482366,-0.006367838,0.1203563,-0.1563349,0.1183843,0.03238099,-0.03486916
0.9724346,0.9991425,0.7991359,0.9974436,0.9639818,0.9859459,0.8794694,0.9700531,0.9927605,0.2669922,0.9970732,0.9863813,0.985495,0.9841695,0.9881393,0.999099,0.9995082,0.220441,-0.02976888,-0.02653601,0.0205992,0.2599192,-0.006912515,-0.06614499,0.01888232,0.1169673,-0.04998803,0.07603399,-0.1389202,-0.103437,0.04164155,0.103305,-0.01535436,-0.002325468,0.008447419,0.00857524,0.1396923,0.03544137,0.05300975,-0.0004047839,0.1840578,0.2347217,0.01209912,0.9600376,0.0078773,-0.08632704,-0.03386373,-0.0628219,-0.01363173,0.01286965,0.009491249,0.07553371,-0.02746804,-0.5840923,0.05853145,0.01926387,0.1669217,0.4339137,0.05954959,0.02447055,-0.0674101,0.001380481,-0.01734096,0.1302062,-0.1604049,0.1127967,0.03741334,-0.02979797
0.9725431,0.9991696,0.7993624,0.9972654,0.9630921,0.9857395,0.8795783,0.970512,0.9930076,0.2668169,0.9970661,0.9855544,0.9873003,0.9827008,0.9880013,0.9988202,0.9995158,0.2195867,-0.02921957,-0.02572221,0.02151455,0.2631457,-0.007365838,-0.07055543,0.01767065,0.1152815,-0.04908029,0.07599728,-0.1434739,-0.09602252,0.03215603,0.1077157,-0.01973158,0.01292435,0.007003514,0.007358102,0.1415287,0.03779592,0.0535329,-0.001707555,0.1824914,0.2327616,0.01358335,0.9600911,0.009147107,-0.08826718,-0.02310489,-0.07063761,-0.01916563,0.01912769,0.01113554,0.07676369,-0.02742444,-0.5833762,0.05975202,0.01849981,0.1681087,0.4336598,0.06013529,0.02148634,-0.06800701,0.0001886859,-0.01751161,0.1244347,-0.1681531,0.1090115,0.04003659,-0.02602388
0.972587,0.9991822,0.7998015,0.9970888,0.9620897,0.9856471,0.8793157,0.9711161,0.9932563,0.2657185,0.997067,0.9848825,0.9893135,0.9817837,0.9878879,0.9988162,0.9994757,0.2190606,-0.02858606,-0.02479673,0.02227813,0.2666792,-0.007912189,-0.07464266,0.01678309,0.1135385,-0.04790885,0.07588631,-0.1468308,-0.08548491,0.02480878,0.1114332,0.01241097,-0.005604938,0.005349405,0.006448045,0.142014,0.04011538,0.05419914,-0.0032825,0.180033,0.2301327,0.01494382,0.9604233,0.009885513,-0.09010873,-0.01016178,-0.07962932,-0.02462072,0.01758565,0.02092528,0.07783549,-0.02786093,-0.5826962,0.06089781,0.0181121,0.1686016,0.434535,0.06075206,0.01810002,-0.06845152,-0.000977092,-0.01809953,0.1176774,-0.1707174,0.1051378,0.04362265,-0.02406356
0.9723142,0.9992369,0.8003135,0.9967546,0.959951,0.9855072,0.8785445,0.9725694,0.9937518,0.2617609,0.9971544,0.9843307,0.9924064,0.9827815,0.9877132,0.9979483,0.9994456,0.2194799,-0.02673833,-0.02358112,0.02378385,0.2739218,-0.006879971,-0.08267146,0.01541907,0.1098646,-0.04633521,0.07465438,-0.1482521,-0.06260259,0.02371022,0.1162674,0.03405052,0.007506744,0.002416663,0.005552466,0.140719,0.0445258,0.05582611,-0.00423451,0.1714895,0.2237482,0.01722069,0.9614964,0.0100916,-0.09343324,0.007857642,-0.09077209,-0.03477102,0.02363758,0.02848861,0.08017446,-0.02792572,-0.5823576,0.0627064,0.01855904,0.1694411,0.4380827,0.06170718,0.009518463,-0.06970649,-0.002818439,-0.01961458,0.105588,-0.1591818,0.09846608,0.04879634,-0.01551008
0.9718323,0.9992115,0.8021417,0.9965572,0.9579917,0.9849876,0.8772829,0.9747138,0.994198,0.2565627,0.9969092,0.9852462,0.9933961,0.9888003,0.9871447,0.9962242,0.9989154,0.2198965,-0.02758858,-0.02340254,0.02525433,0.2801781,-0.007112904,-0.0866957,0.01303272,0.1058061,-0.045734,0.07764199,-0.1370261,-0.05416167,0.0482495,0.1237113,0.06146247,0.03014438,-0.0009586831,0.004379785,0.1381153,0.04747377,0.05777658,-0.0050823,0.1612239,0.2142058,0.0193754,0.9632946,0.01022134,-0.1001449,-0.01232295,-0.07459735,-0.04562101,0.02755394,0.03506092,0.08477407,-0.028216,-0.5804698,0.06310578,0.02035131,0.1724043,0.4436952,0.06228264,-0.0002060864,-0.06440166,-0.006266399,-0.0220194,0.1003939,-0.1199217,0.09033056,0.05477761,-0.005493232
0.9717584,0.9991778,0.8041556,0.9966073,0.9565469,0.9847875,0.8743663,0.9755989,0.9953018,0.2471139,0.9968585,0.9842197,0.9942155,0.9799095,0.9882647,0.9926544,0.9973534,0.2185629,-0.02820622,-0.02546158,0.0238311,0.284793,-0.008235723,-0.08717397,0.01217763,0.09588484,-0.04223638,0.07829111,-0.1342923,-0.03460138,0.1138928,0.1175373,0.09843364,0.06495101,-0.003294729,0.003955422,0.1303069,0.04895582,0.0585101,-0.004987094,0.1528821,0.2110663,0.01095652,0.9658833,0.006809798,-0.1139161,-0.04164645,-0.08877088,-0.05673201,0.01963177,0.03250963,0.08891095,-0.02885244,-0.579401,0.0617196,0.02208313,0.1734962,0.4522293,0.05924112,-0.007768139,-0.06496286,-0.009862117,-0.01732856,0.09275778,-0.1375699,0.07936876,0.06754728,0.003252246
0.9716198,0.9991278,0.8057832,0.9967171,0.9562108,0.9847187,0.8723685,0.9749876,0.9959899,0.2471139,0.996697,0.9842201,0.9947367,0.9823803,0.9893957,0.9896992,0.9954035,0.2184905,-0.02875857,-0.02717151,0.02185138,0.2859677,-0.009507122,-0.08494642,0.01183851,0.08903953,-0.04223638,0.08010715,-0.1342798,-0.01231439,0.1117117,0.1118825,0.1201616,0.09131271,-0.004201531,0.002649256,0.1253055,0.0490541,0.05817278,-0.004745693,0.1492838,0.2150292,-0.0004596711,0.9658833,0.004064227,-0.1139278,-0.05743993,-0.06987689,-0.06016058,0.007710354,0.02855347,0.09054929,-0.03015846,-0.5781642,0.06059146,0.02234612,0.1738279,0.4576808,0.05496753,-0.008720734,-0.06496286,-0.01270407,-0.01732445,0.08395141,-0.1325396,0.07042106,0.07744195,0.004302733
0.9714116,0.9991043,0.8071208,0.9968714,0.9561598,0.9847615,0.8698576,0.9743025,0.9964219,0.2358231,0.9965613,0.9803937,0.9956539,0.9910181,0.9911038,0.9850887,0.9920455,0.2188425,-0.02925477,-0.02820286,0.01920782,0.2863006,-0.01016581,-0.081903,0.01024043,0.08298203,-0.03692852,0.08144856,-0.1368662,0.008359776,0.08060274,0.1014424,0.1462444,0.1234786,-0.004772794,0.00183926,0.118466,0.04868913,0.05747545,-0.004626705,0.146511,0.2193716,-0.01355798,0.9691008,0.001921088,-0.1406649,-0.05960869,-0.03592115,-0.06270114,-0.007142536,0.02446876,0.09189519,-0.03052016,-0.5776907,0.05922707,0.02206794,0.1735513,0.4638687,0.05005815,-0.008584468,-0.0621882,-0.01509869,-0.01758711,0.07106607,-0.1004796,0.05908748,0.09034251,5.187793E-05
0.9705183,0.9990368,0.8102633,0.9972974,0.9567191,0.9848493,0.8654754,0.9723921,0.9961689,0.2282166,0.9964203,0.9763159,0.9966705,0.9952346,0.993512,0.9715483,0.9792053,0.2226133,-0.03000332,-0.02800222,0.0124452,0.2850065,-0.01001613,-0.0716657,0.003750605,0.07529043,-0.03647324,0.08269878,-0.1325613,0.03463797,0.06328496,0.07818054,0.2032887,0.2012391,-0.004225938,0.0007625092,0.1024592,0.04628886,0.05497535,-0.002928928,0.1398828,0.2300387,-0.04435277,0.9709933,-0.0008444347,-0.1694243,-0.02625749,-0.04014788,-0.07607064,-0.0298093,0.02420222,0.09230264,-0.03201248,-0.5763605,0.05568006,0.02091791,0.173098,0.4756567,0.03900973,-0.003424029,-0.06130924,-0.01751509,-0.02302692,0.06898326,-0.06237992,0.03217006,0.1178094,-0.008611455
0.969754,0.9990349,0.8124118,0.9978495,0.958078,0.9850734,0.8608553,0.9874436,0.9965982,0.2303823,0.9963918,0.9808303,0.9960551,0.9953442,0.9927325,0.9585821,0.9558759,0.2263111,-0.03064111,-0.0263725,0.005292997,0.2811033,-0.0082694,-0.05617089,0.001946227,0.07660243,-0.03987255,0.08285131,-0.1148344,0.04386087,0.05128293,0.06220526,0.2571623,0.2912981,-0.0001440235,0.002230149,0.08295669,0.04171062,0.05147587,-0.0006253241,0.1367696,0.1469189,0.01451423,0.9703638,0.001023999,-0.1548114,-0.02580673,-0.06325713,-0.1008464,-0.03926876,0.03649776,0.09143612,-0.03139202,-0.5765499,0.05028554,0.02043955,0.1719347,0.4868955,0.05801884,-0.02671101,-0.0610597,-0.01838668,-0.02861084,0.07269511,-0.05156161,0.02104368,0.1159572,0.01069936
0.9694374,0.9989949,0.8135346,0.9981691,0.9590121,0.9850112,0.8590357,0.9888,0.9967959,0.2334459,0.9964014,0.9831262,0.9959316,0.9970264,0.9918054,0.9526104,0.9458683,0.2279127,-0.03158135,-0.02545083,0.00162989,0.2782307,-0.00711906,-0.04776851,0.00320296,0.07627702,-0.0415986,0.08262616,-0.1052705,0.04412128,0.03790532,0.0522888,0.2819633,0.3199308,0.002967525,0.00297536,0.07320289,0.03807884,0.04948777,0.0006780531,0.1379394,0.1377861,0.01032781,0.969546,0.002360964,-0.1475099,-0.03519528,-0.0537466,-0.1150049,-0.04499854,0.04918723,0.09076499,-0.03166896,-0.5763289,0.04696699,0.02084398,0.172342,0.4906612,0.05726461,-0.02175186,-0.06126258,-0.01875353,-0.02493669,0.07024878,-0.04016143,0.01902324,0.1049063,0.02362267
0.9691688,0.9989597,0.8144172,0.9985101,0.9600581,0.9848658,0.8580119,0.9900581,0.9968295,0.2366131,0.9964068,0.9846848,0.995643,0.9977052,0.9912567,0.9467769,0.9494631,0.2293366,-0.03217776,-0.02457834,-0.00232628,0.2749377,-0.006763235,-0.03932387,0.005919711,0.07820213,-0.0422787,0.08238709,-0.09618329,0.043995,0.03227766,0.04092935,0.3031735,0.3092765,0.006359676,0.0036604,0.06289839,0.03330279,0.04715929,0.002488888,0.1396618,0.1286036,0.005845864,0.968743,0.003264351,-0.1436275,-0.04569628,-0.04556209,-0.1242158,-0.05490794,0.04812492,0.0898678,-0.03210714,-0.576337,0.04316547,0.02176546,0.1731691,0.4927107,0.05666529,-0.01346885,-0.0613496,-0.01937138,-0.02271037,0.06834742,-0.03829532,0.01747346,0.09319103,0.02349102
0.9689514,0.998947,0.8149954,0.9988321,0.9612017,0.9848753,0.8573399,0.9911783,0.9965732,0.2397716,0.9964843,0.9858122,0.9952501,0.9983103,0.9915268,0.9400416,0.9574465,0.2306017,-0.03188488,-0.02462077,-0.00609687,0.2712775,-0.006425203,-0.03136548,0.009634489,0.08269256,-0.04135589,0.08122872,-0.08981646,0.04413421,0.02552011,0.02593983,0.3234583,0.2874543,0.009597364,0.004087154,0.05174839,0.02786441,0.04431174,0.004675186,0.1423118,0.1196612,0.00127431,0.9679184,0.003638422,-0.1401499,-0.05597213,-0.03650921,-0.1265439,-0.06645077,0.02368625,0.08867911,-0.03273436,-0.5766268,0.03899843,0.02315825,0.1730829,0.4936921,0.05616004,-0.001472243,-0.06271616,-0.02019412,-0.02157195,0.06630675,-0.03731329,0.01372092,0.08532822,0.01026102
0.9686059,0.9989138,0.8163342,0.9995252,0.9651019,0.9850481,0.8555002,0.9934064,0.9926339,0.2479633,0.9966149,0.9875035,0.9959127,0.9987816,0.9936348,0.9174429,0.9772415,0.2335673,-0.02852058,-0.02769709,-0.01693496,0.2581365,-0.005111248,-0.002244003,0.02844186,0.1098929,-0.03268369,0.07886899,-0.07154495,0.03993291,0.00732297,-0.02201786,0.3763734,0.2053668,0.01726739,-0.0002578576,0.01583841,0.008383169,0.03263748,-0.003120607,0.1620044,0.09906846,-0.0078645,0.9660566,0.002614973,-0.1370807,-0.04483259,-0.04113677,-0.1102065,-0.0983099,-0.01948922,0.08337113,-0.0368484,-0.5766979,0.02433888,0.02964136,0.1721754,0.4918018,0.05020334,0.050396,-0.06465664,-0.02305714,-0.03044968,0.0674787,-0.02625688,-0.007732354,0.083528,-0.04943351
0.9684945,0.9989015,0.8163372,0.9995787,0.966479,0.9851947,0.8548607,0.9936116,0.9902475,0.2498917,0.996626,0.9879652,0.9964621,0.9983539,0.9937491,0.9110783,0.9804017,0.2346906,-0.02657088,-0.02805272,-0.021263,0.2531215,-0.005418317,0.003859289,0.03903634,0.1220024,-0.02934797,0.07862564,-0.06530205,0.03748412,0.002310056,-0.0369039,0.3896395,0.1878803,0.01879818,-0.00291585,0.001685918,0.001125366,0.02820656,-0.005496976,0.1641297,0.09487905,-0.007700685,0.9656893,0.001746022,-0.1361405,-0.03245068,-0.05225603,-0.1041555,-0.1035826,-0.02709996,0.081151,-0.03848799,-0.5768916,0.01972882,0.03244026,0.1712652,0.492199,0.04701052,0.06682724,-0.06432,-0.02348695,-0.03356041,0.06786167,-0.02352649,-0.01589183,0.0859535,-0.05271761
0.9681107,0.9988854,0.8155426,0.9993268,0.9692081,0.9854234,0.8536345,0.9929899,0.985722,0.2537001,0.9967408,0.9890534,0.9970896,0.9973879,0.9926868,0.9021127,0.9857588,0.2373426,-0.02274821,-0.02450332,-0.03174038,0.242404,-0.005127342,0.006956846,0.0650473,0.1432917,-0.0250052,0.07746956,-0.05356077,0.03203381,0.005969311,-0.06649209,0.4084821,0.1583829,0.0212668,-0.007761246,-0.03126669,-0.01397298,0.01932965,-0.009743819,0.1602907,0.08940617,-0.003931169,0.96477,0.0001026072,-0.1329689,-0.01802944,-0.07186045,-0.09666542,-0.1067855,-0.02718874,0.07731722,-0.04062334,-0.577332,0.01197744,0.03876103,0.1697633,0.4955467,0.0417917,0.08834159,-0.06503793,-0.02250415,-0.03498529,0.06679196,-0.004210651,-0.02841699,0.08906149,-0.04954971
0.967823,0.9988787,0.8150581,0.9990184,0.9705601,0.9853723,0.8534648,0.9922905,0.9842208,0.2559198,0.9967756,0.989577,0.997189,0.9977255,0.991674,0.899487,0.988478,0.238767,-0.0215621,-0.02050006,-0.03720684,0.2367108,-0.004140273,0.004599161,0.07782235,0.1506332,-0.02443006,0.07731918,-0.04630461,0.02916844,-2.32234E-05,-0.08009399,0.4145681,0.1419595,0.02278892,-0.009451035,-0.04894602,-0.02228318,0.0152435,-0.01066276,0.1554106,0.08742876,-0.002018946,0.9642017,-0.000621594,-0.132051,-0.02078534,-0.0672216,-0.0955473,-0.1069549,-0.02163542,0.07609038,-0.04107615,-0.5769441,0.00901654,0.04182009,0.1700309,0.4974175,0.04073734,0.09281719,-0.06498671,-0.02144597,-0.03399659,0.06581168,-0.004998778,-0.03222372,0.08727672,-0.04786058
0.9674402,0.9988754,0.8147962,0.9985954,0.9719287,0.9854535,0.8526337,0.9915079,0.9834322,0.2583782,0.9968091,0.9900408,0.9971996,0.9983082,0.9905635,0.8978703,0.9909356,0.2403379,-0.02088223,-0.01548669,-0.04233921,0.2307374,-0.004051253,0.002660536,0.08894879,0.1551493,-0.02466383,0.0772052,-0.03823018,0.0255582,-0.002898435,-0.09339684,0.4183323,0.1248874,0.02456201,-0.01070232,-0.06681239,-0.0311958,0.01161355,-0.01221017,0.1494566,0.08568314,-0.0008520242,0.963549,-0.001274633,-0.1316807,-0.02818638,-0.0580011,-0.09431277,-0.1089888,-0.01206417,0.07545887,-0.0411991,-0.5756766,0.00643691,0.04449816,0.1694576,0.5006711,0.04072518,0.09375088,-0.06485213,-0.02023243,-0.03190543,0.06438425,-0.002858005,-0.03414738,0.08335751,-0.0480028
