Head_Q_w,RightShoulder_Q_w,RightArm_Q_w,RightForeArm_Q_w,RightHand_Q_w,LeftShoulder_Q_w,LeftArm_Q_w,LeftForeArm_Q_w,LeftHand_Q_w,Hip_Q_w,Spine_Q_w,RightUpLeg_Q_w,RightLeg_Q_w,RightFoot_Q_w,LeftUpLeg_Q_w,LeftLeg_Q_w,LeftFoot_Q_w,Head_Q_x,RightShoulder_Q_x,RightArm_Q_x,RightForeArm_Q_x,RightHand_Q_x,LeftShoulder_Q_x,LeftArm_Q_x,LeftForeArm_Q_x,LeftHand_Q_x,Hip_Q_x,Spine_Q_x,RightUpLeg_Q_x,RightLeg_Q_x,RightFoot_Q_x,LeftUpLeg_Q_x,LeftLeg_Q_x,LeftFoot_Q_x,Head_Q_y,RightShoulder_Q_y,RightArm_Q_y,RightForeArm_Q_y,RightHand_Q_y,LeftShoulder_Q_y,LeftArm_Q_y,LeftForeArm_Q_y,LeftHand_Q_y,Hip_Q_y,Spine_Q_y,RightUpLeg_Q_y,RightLeg_Q_y,RightFoot_Q_y,LeftUpLeg_Q_y,LeftLeg_Q_y,LeftFoot_Q_y,Head_Q_z,RightShoulder_Q_z,RightArm_Q_z,RightForeArm_Q_z,RightHand_Q_z,LeftShoulder_Q_z,LeftArm_Q_z,LeftForeArm_Q_z,LeftHand_Q_z,Hip_Q_z,Spine_Q_z,RightUpLeg_Q_z,RightLeg_Q_z,RightFoot_Q_z,LeftUpLeg_Q_z,LeftLeg_Q_z,LeftFoot_Q_z
0.9978476,0.9992,0.6868916,0.977055,0.9666325,0.9992642,0.6644156,0.9744076,0.9485499,0.9450631,0.999594,0.9826891,0.9936157,0.9972256,0.996816,0.990956,0.9950362,-0.04686111,0.02402367,-0.0846758,0.1650171,0.2229605,-0.003300301,0.02320357,-0.1696504,0.2292121,-0.01839757,0.02749407,-0.1742695,0.1058047,0.05544205,0.05332725,0.08754539,-0.07728219,-0.04536602,0.01721614,0.00857034,0.1153553,-0.04552457,0.02130868,0.3314092,0.02519614,0.2125122,-0.3262812,-0.004080106,-0.04453326,0.03913024,-0.02664801,0.05832365,0.09571595,-0.01260387,0.006799142,0.02694252,-0.7217593,0.06947039,0.1176335,-0.03171822,0.6694636,-0.1453055,0.0505316,-0.007602717,0.006266354,0.04437306,0.001436664,-0.04191769,0.01060619,0.03435905,-0.06141462
0.9983479,0.9991613,0.6866366,0.978058,0.9689505,0.9992546,0.6649836,0.9754109,0.9479758,0.9440334,0.9996326,0.9870468,0.9957208,0.9974998,0.9967929,0.9886636,0.9956838,-0.03906442,0.0258251,-0.08454372,0.1594197,0.2200757,-0.004575704,0.02390477,-0.1659457,0.2251447,-0.02249564,0.02582953,-0.1533176,0.08842777,0.04989505,0.05941901,0.1062081,-0.07329931,-0.04130379,0.01772649,0.007487983,0.11638,-0.0373657,0.02169037,0.3277103,0.02490136,0.2179555,-0.3289067,-0.005187095,-0.03237476,0.02467873,-0.02569736,0.05339577,0.09866323,-0.005804519,0.008327834,0.02637305,-0.7220295,0.06666065,0.1063275,-0.03160514,0.6706947,-0.1428832,0.05609993,-0.0107393,0.006380475,0.03441135,0.01056499,-0.04294485,0.004700715,0.03911246,-0.05663386
0.9986504,0.9991508,0.6864347,0.9794328,0.9708813,0.999283,0.6651145,0.9777157,0.9471978,0.9436019,0.9996709,0.991213,0.9973093,0.9973643,0.9971104,0.9845623,0.9969015,-0.03178642,0.02650692,-0.08332308,0.1529111,0.2175447,-0.007353425,0.02625835,-0.154415,0.224635,-0.02730376,0.02422886,-0.1293291,0.07032636,0.05731028,0.06425255,0.1293252,-0.05917117,-0.03937127,0.01623093,0.004900798,0.1152963,-0.03180954,0.01888988,0.3191409,0.0247953,0.2215302,-0.3296962,-0.006860863,-0.01623675,0.002161125,-0.02184737,0.04031922,0.109126,0.0007573504,0.01170639,0.02705095,-0.7223855,0.06353268,0.09514203,-0.0319779,0.6745979,-0.1400469,0.05726994,-0.01305496,0.004890541,0.02252153,0.02058234,-0.03876601,-0.004113876,0.04476034,-0.0518238
0.998419,0.9997104,0.6911963,0.9807829,0.9720688,0.9990981,0.6625104,0.9804704,0.9461896,0.943647,0.9995901,0.994155,0.9973277,0.9954587,0.9974205,0.9778829,0.9983323,-0.03526569,0.01464878,-0.08256749,0.1480097,0.2157523,-0.01632817,0.03042413,-0.1381266,0.2295358,-0.0330727,0.02735543,-0.1067709,0.06019789,0.07937404,0.06631571,0.158107,-0.03332579,-0.04135562,0.004924255,0.008475487,0.1115159,-0.03076721,0.008714465,0.3066864,0.02790358,0.221495,-0.3289824,-0.007453526,-0.01590289,-0.01978283,-0.007746563,0.02113435,0.1269266,0.003736429,0.01433741,0.01845099,-0.7178847,0.06101203,0.08710136,-0.03821712,0.6827136,-0.137187,0.05457583,-0.01439287,0.00397248,0.001700651,0.03636344,-0.05197931,-0.01754989,0.05134989,-0.04699131
0.9981389,0.9998747,0.6937534,0.9816981,0.9722562,0.9989744,0.66293,0.9815846,0.9457921,0.9439064,0.9995003,0.9945683,0.9972454,0.9964244,0.9974526,0.9739317,0.9988309,-0.03986496,0.009997403,-0.08213796,0.1437207,0.2152524,-0.01869291,0.03021351,-0.1309595,0.2326515,-0.03728956,0.03050148,-0.100494,0.06312976,0.07510218,0.06469903,0.1768465,-0.01132682,-0.04375866,-0.002283477,0.005732045,0.1092973,-0.03229801,0.004894948,0.2985583,0.0306582,0.2206087,-0.3277628,-0.007339231,-0.02710323,-0.02387488,0.01347013,0.01541582,0.1305739,0.00549767,0.01465488,0.01206537,-0.7154906,0.06055868,0.08568097,-0.04094907,0.6859111,-0.1356517,0.05179214,-0.01489159,0.003871073,0.0006137672,0.03076214,-0.0362859,-0.02578209,0.05597262,-0.04667202
0.9978454,0.9998435,0.6913506,0.9829414,0.9724273,0.9989002,0.6635359,0.9823567,0.9454718,0.9441181,0.9994307,0.9944524,0.9972301,0.9969954,0.9975624,0.9696505,0.9986845,-0.04437822,0.01269395,-0.07912809,0.1364982,0.2140744,-0.01913244,0.02910015,-0.1259419,0.2356664,-0.04072984,0.03280248,-0.09674044,0.06819269,0.06970872,0.06040394,0.1975078,0.01601539,-0.04573822,-0.0028091,-0.00876986,0.1067003,-0.03525615,0.003720185,0.2894293,0.03347363,0.2196073,-0.3267573,-0.007312562,-0.04127807,-0.01827429,0.02122536,0.01152223,0.1315511,0.007076861,0.0155964,0.0120032,-0.7181199,0.06172183,0.08552425,-0.04264485,0.6892779,-0.1341398,0.04813572,-0.01455408,0.002968698,0.001366931,0.02340906,-0.02627457,-0.03298306,0.05884634,-0.04819434
0.9973809,0.9995673,0.6814315,0.9859532,0.9726002,0.9988945,0.6634037,0.983806,0.9454878,0.9437601,0.9993961,0.9942633,0.9967899,0.9978818,0.998007,0.9603909,0.9942849,-0.05147621,0.02202586,-0.062495,0.114883,0.2101645,-0.01814349,0.02683301,-0.11909,0.239842,-0.04283914,0.03391491,-0.0889344,0.0752707,0.05765235,0.04205011,0.2402729,0.0876229,-0.04655102,0.004358605,-0.05154207,0.09896339,-0.04157866,0.00513062,0.2716602,0.03574771,0.21665,-0.3276252,-0.007405889,-0.05883893,0.004221564,0.01817177,0.009980286,0.127419,0.01442165,0.02036399,0.01900161,-0.727385,0.07003245,0.09028307,-0.04306183,0.6966894,-0.1290953,0.0398918,-0.01197904,-0.001579577,-0.008319396,0.02695061,-0.02403983,-0.04598079,0.06068548,-0.0592602
0.9970539,0.9997309,0.680671,0.9888009,0.9729636,0.9988884,0.6617919,0.9859396,0.9464989,0.9433615,0.9993803,0.995921,0.9970804,0.9986855,0.9982452,0.9497501,0.9880388,-0.05588825,0.01863679,-0.03613618,0.08951458,0.2025456,-0.01591038,0.02501329,-0.1099929,0.2424351,-0.04254032,0.03374146,-0.07656843,0.07109658,0.04661187,0.0211095,0.277433,0.1338495,-0.04683444,0.001628092,-0.08436842,0.08657552,-0.04757789,0.003889584,0.2577062,0.03242337,0.2106045,-0.3289145,-0.0077388,-0.04561694,0.0002619233,0.01115289,0.008501093,0.1327361,0.02519511,0.02380127,0.01371629,-0.7268172,0.08224744,0.1002675,-0.0442,0.7035577,-0.1215456,0.03179445,-0.008643537,-0.006377094,-0.01406783,0.02785355,-0.01817289,-0.05466756,0.0581973,-0.07231139
0.9970027,0.9998524,0.6808599,0.9909324,0.9724832,0.9987433,0.6616378,0.9887159,0.9466181,0.9429281,0.9994178,0.9973696,0.9977805,0.9990233,0.998019,0.9384492,0.9916264,-0.05647875,0.0150987,-0.01095802,0.06447786,0.1970651,-0.0147589,0.02562843,-0.09570406,0.2492673,-0.04139669,0.03223562,-0.06376009,0.06110487,0.0393846,0.001883472,0.3056686,0.0971806,-0.05005551,-0.003385669,-0.1158049,0.07353385,-0.05291515,0.0002660904,0.2425238,0.02552536,0.2029173,-0.3303764,-0.00676114,-0.02970727,-0.01453607,0.01352931,0.003883144,0.1488731,-0.002733252,0.01703363,0.007471746,-0.7231176,0.09213251,0.1124354,-0.04789647,0.7090563,-0.1123836,0.02458635,-0.004944943,-0.008902351,-0.01749323,0.02211551,-0.0147744,-0.06276507,0.06096485,-0.08500375
0.9970634,0.9998561,0.6796238,0.9916974,0.9719791,0.9986189,0.6625248,0.9901496,0.9454184,0.9430872,0.9994316,0.9976326,0.998036,0.9991789,0.9977952,0.9352229,0.9907904,-0.05570521,0.01527209,-0.001606926,0.05218987,0.1956246,-0.01504175,0.02654991,-0.08711855,0.2560679,-0.04127704,0.03167932,-0.05858708,0.05786571,0.03589426,-0.005631954,0.3138428,0.09939754,-0.05053626,-0.004161013,-0.1334816,0.06828783,-0.05557971,-0.001143993,0.2341719,0.02061144,0.2004068,-0.3299564,-0.006813214,-0.03011977,-0.01216227,0.0121637,0.002245807,0.1522838,-0.02537534,0.01440668,0.006112771,-0.7213124,0.09565208,0.1178919,-0.05032613,0.710999,-0.1076538,0.02122599,-0.003410988,-0.009308524,-0.0197365,0.02068356,-0.01432499,-0.06609063,0.06058522,-0.08837744
0.9971514,0.9998438,0.6776397,0.9922593,0.9709972,0.9985185,0.6640292,0.9915165,0.9430385,0.9436119,0.9994247,0.9978437,0.9982356,0.999343,0.9974911,0.9342893,0.9895971,-0.05468683,0.01623862,0.005319782,0.04019121,0.1972546,-0.01550428,0.02754806,-0.0778698,0.2657501,-0.04190823,0.03159523,-0.05313285,0.05536774,0.0324535,-0.01210437,0.3165209,0.103521,-0.05044455,-0.003390181,-0.1518343,0.06394497,-0.056378,-0.001513817,0.2256698,0.01471989,0.1993766,-0.3283825,-0.007811308,-0.03143687,-0.007671736,0.008164377,0.001160888,0.1524015,-0.03789558,0.01240223,0.006100022,-0.7195294,0.09857592,0.1227875,-0.05213579,0.7123058,-0.1030273,0.01744443,-0.002310702,-0.009536961,-0.02228381,0.02002895,-0.01391645,-0.06974073,0.06076135,-0.09243879
0.9973451,0.9998112,0.6743771,0.9927957,0.9730355,0.9984597,0.6692032,0.9940864,0.9355482,0.9450768,0.9993795,0.9984232,0.9985335,0.99959,0.9969841,0.9380126,0.9903696,-0.05265769,0.01800429,0.01226565,0.01778607,0.1809604,-0.01677311,0.02840068,-0.0538532,0.2906371,-0.04331107,0.03207098,-0.04051184,0.05012814,0.02548546,-0.02270937,0.3122329,0.08830579,-0.04902114,-0.0007973568,-0.1863685,0.05773057,-0.06761131,-0.0003275848,0.2081382,0.0007320577,0.2005274,-0.323959,-0.01125391,-0.02911898,-0.003850023,-0.001481794,0.004292281,0.1383054,-0.03924157,0.01126318,0.007272758,-0.7143752,0.1034776,0.1260322,-0.05288528,0.7127686,-0.09429485,0.008276709,-0.002165518,-0.009241435,-0.0257319,0.02007893,-0.01296643,-0.07408565,0.0592843,-0.09914735
0.9974597,0.9998068,0.6739823,0.9926562,0.9743971,0.9985086,0.6746001,0.9957935,0.9265341,0.9467079,0.9993254,0.9989312,0.9987553,0.9997349,0.9967044,0.9439872,0.9932728,-0.05173448,0.01807429,0.009281784,0.0006558002,0.1725738,-0.01776647,0.02994206,-0.02139471,0.3173818,-0.04294696,0.03233821,-0.02837724,0.04479944,0.01838622,-0.033298,0.3036311,0.07081828,-0.04736226,-0.0003200499,-0.2135786,0.0539375,-0.06929936,0.0002155196,0.1914511,-0.01275617,0.2019658,-0.319198,-0.01529016,-0.0250732,-0.008036773,-0.005922395,0.01293748,0.1171958,-0.01386363,0.01243029,0.00773153,-0.7071393,0.1082771,0.1263578,-0.05162336,0.7122954,-0.08817551,-0.003642626,-0.00351247,-0.008316128,-0.0265054,0.02040226,-0.01253277,-0.07283019,0.05442017,-0.09056339
0.9974788,0.9998177,0.6748413,0.9922782,0.9767256,0.998516,0.6780056,0.9961144,0.9127694,0.948125,0.9992568,0.9991564,0.9988919,0.9998634,0.9963412,0.9487348,0.9958048,-0.05188194,0.01742728,-0.004837387,-0.008154021,0.1598084,-0.01857758,0.0341936,-0.01123611,0.3669377,-0.04228435,0.03279158,-0.01806312,0.04063569,0.01219918,-0.04446639,0.2904097,0.04966849,-0.04643454,-0.001106488,-0.2326539,0.05116664,-0.07012402,-0.0009595276,0.1756894,0.00246615,0.1794602,-0.3150292,-0.01898284,-0.02625183,-0.0145093,-0.002607464,0.02167094,0.1118935,-0.003270985,0.01371299,0.007719501,-0.7003127,0.1126923,0.1247035,-0.05118398,0.7129323,-0.08731422,-0.001663864,-0.005262413,-0.007089907,-0.02590473,0.01879252,-0.01084369,-0.06969433,0.05517696,-0.07677936
0.9974654,0.9998156,0.6749515,0.9921315,0.9776722,0.9985004,0.679145,0.9961004,0.9056505,0.9487872,0.9992306,0.9991748,0.9989197,0.9999125,0.9960583,0.9506357,0.9965046,-0.05190662,0.0174359,-0.01607173,-0.01033196,0.1543716,-0.01854027,0.0367048,-0.006221087,0.3898016,-0.04181992,0.03273116,-0.01374499,0.03927455,0.008947407,-0.05036287,0.2815492,0.04210167,-0.04658244,-0.001660692,-0.239916,0.05021928,-0.07013214,-0.001970485,0.1676428,0.01072484,0.166889,-0.3130862,-0.02055298,-0.02809025,-0.01739833,5.713058E-05,0.02607709,0.1162964,-0.009063324,0.014093,0.007873889,-0.6975834,0.1142202,0.1241293,-0.05147199,0.7136601,-0.08735226,-0.0002592579,-0.00557595,-0.006668514,-0.02592085,0.01772781,-0.0097439,-0.06820138,0.05913553,-0.07158127
0.9974388,0.9998147,0.6748108,0.9920443,0.9783473,0.9984615,0.6801312,0.9960006,0.899048,0.9493869,0.9992065,0.9991667,0.9989302,0.9999475,0.9956777,0.9525316,0.9968469,-0.05195986,0.01738886,-0.02937325,-0.0121879,0.150262,-0.01842205,0.03892889,-0.0008143449,0.410335,-0.04147372,0.03267333,-0.009561108,0.03838409,0.005352223,-0.05634604,0.2714842,0.03583365,-0.04705039,-0.002364576,-0.2457202,0.04942633,-0.07011398,-0.003196076,0.1592311,0.01917218,0.1527566,-0.3113082,-0.0218742,-0.02960201,-0.01947045,0.001872209,0.03137049,0.1215811,-0.01920661,0.01421962,0.007916655,-0.695262,0.1151377,0.1238624,-0.05220193,0.7145289,-0.08726157,0.001815885,-0.00563277,-0.006343265,-0.0264244,0.01691433,-0.008536063,-0.06683555,0.06479187,-0.06814149
0.9973509,0.999808,0.6730363,0.9920023,0.9788249,0.9983812,0.6828237,0.9955572,0.8883486,0.9502786,0.9991611,0.9991207,0.9989829,0.9999812,0.9945955,0.9575796,0.9966668,-0.05234186,0.01748386,-0.0598489,-0.01751196,0.1461388,-0.01811946,0.04038773,0.01285657,0.4422965,-0.04144954,0.032861,-0.001008569,0.03749424,-0.002019868,-0.06764209,0.2462507,0.0308913,-0.04846251,-0.003545891,-0.2547543,0.04811893,-0.07072003,-0.005181956,0.1399047,0.03601892,0.1229976,-0.3085847,-0.0236643,-0.03104806,-0.0193837,0.0002921404,0.04538709,0.1275414,-0.04072236,0.0142437,0.008105032,-0.6917662,0.1153668,0.1246761,-0.05366507,0.7159242,-0.08604243,0.009069198,-0.005295631,-0.006101017,-0.02815652,0.01586596,-0.00579757,-0.06437813,0.07832704,-0.06358267
0.9972674,0.9998,0.6692142,0.9919324,0.9789172,0.9983363,0.6868024,0.9947493,0.8821522,0.9507653,0.9991436,0.999108,0.9990416,0.9999325,0.9930969,0.9646187,0.996673,-0.05280054,0.01776856,-0.09025272,-0.02628523,0.1440313,-0.01798526,0.0385363,0.0291166,0.4600131,-0.04110414,0.0327233,0.007074078,0.03729441,-0.01018944,-0.07822057,0.2151454,0.03336448,-0.04972001,-0.004005749,-0.2628005,0.04592265,-0.07180891,-0.005961753,0.1180836,0.05227774,0.09915816,-0.307143,-0.02451338,-0.02943588,-0.01767155,-0.004506656,0.06121476,0.1231449,-0.04661382,0.01406773,0.008262386,-0.6891609,0.1151969,0.1257755,-0.05445763,0.716152,-0.08302456,0.01905783,-0.004379831,-0.006355465,-0.02943896,0.0145915,-0.003301853,-0.06239299,0.08977025,-0.05793923
0.9971812,0.999805,0.6643204,0.9916651,0.9793375,0.9983384,0.6917745,0.9864523,0.9102328,0.950924,0.9991433,0.9990766,0.9990522,0.9998124,0.9916781,0.9724767,0.9976408,-0.05411408,0.01753039,-0.1148474,-0.03837926,0.1402528,-0.01875049,0.03561713,0.1360192,0.3726797,-0.03981607,0.0323871,0.01393411,0.03736214,-0.01847122,-0.08775385,0.182726,0.04026359,-0.05010617,-0.003885603,-0.2721612,0.04059051,-0.07285334,-0.005451517,0.09524889,-0.05138953,0.1750991,-0.3068369,-0.02484879,-0.02739571,-0.0185559,-0.005768193,0.07341883,0.112302,-0.0344767,0.01380985,0.008215044,-0.686598,0.1161029,0.1261731,-0.05421417,0.7149175,-0.07595847,-0.04389276,-0.0030833,-0.006809272,-0.03002224,0.01243149,-0.0008338947,-0.05902196,0.09104184,-0.04362404
0.9971349,0.999808,0.6617602,0.9914145,0.9797765,0.9983534,0.6944175,0.9869612,0.9022394,0.9508882,0.9991425,0.9990346,0.9990341,0.9997306,0.9911773,0.9761538,0.9981163,-0.05517824,0.01738368,-0.1241463,-0.04532871,0.1372831,-0.01937326,0.03420894,0.1268401,0.3820404,-0.03892079,0.03229895,0.01685444,0.03773792,-0.02256446,-0.09197374,0.1666156,0.04364429,-0.04987792,-0.003484833,-0.2778287,0.03624408,-0.07342979,-0.004900638,0.08399587,-0.07415199,0.1904143,-0.3070676,-0.02493835,-0.02707771,-0.0195764,-0.005377129,0.07688319,0.1075153,-0.02666408,0.01376494,0.008353207,-0.6851805,0.11717,0.1256957,-0.05376894,0.7138339,-0.06573255,-0.06125155,-0.002529339,-0.007013536,-0.03020885,0.01111297,0.0007763208,-0.05654489,0.08833744,-0.03388386
0.9970863,0.9998082,0.6594688,0.9910663,0.9803587,0.998373,0.6970195,0.9870591,0.9022906,0.9508582,0.9991352,0.998957,0.999002,0.9996334,0.9908479,0.9794593,0.9984539,-0.05643457,0.01735821,-0.1317443,-0.05259883,0.1338959,-0.02007779,0.03249325,0.1267879,0.3816701,-0.03793347,0.03226141,0.01948559,0.03827994,-0.0267789,-0.09561983,0.1510099,0.04565697,-0.04943219,-0.002996301,-0.2839286,0.03066504,-0.07405629,-0.004187182,0.07304771,-0.07602219,0.1901844,-0.3072886,-0.02518355,-0.02754426,-0.02079725,-0.003037655,0.07898834,0.1035061,-0.02052214,0.01380582,0.008563532,-0.6834682,0.1186615,0.1244365,-0.05320413,0.7125813,-0.0621275,-0.06347831,-0.001848415,-0.007337874,-0.03076713,0.00985953,0.002587807,-0.05327538,0.08451011,-0.02417191
0.996997,0.9998096,0.6565964,0.9900511,0.9814999,0.9984049,0.6948777,0.9882009,0.8950766,0.9507731,0.9991086,0.998776,0.9989186,0.9993657,0.9905628,0.9854257,0.998453,-0.05904201,0.01733886,-0.1428366,-0.06757448,0.127959,-0.02137058,0.03369746,0.08307403,0.3913794,-0.0359269,0.03217893,0.02445201,0.03956841,-0.03509645,-0.1015059,0.1202619,0.05354087,-0.04810806,-0.002137123,-0.2953867,0.01592626,-0.07551718,-0.0030948,0.085242,-0.116081,0.2004163,-0.307798,-0.02606863,-0.02878921,-0.02323161,0.0005496024,0.08120354,0.09637026,-0.01379226,0.01402735,0.008700658,-0.6791359,0.1223885,0.1207546,-0.05216729,0.7132624,-0.05552358,-0.07411692,-0.0002597813,-0.008190038,-0.0319339,0.007500449,0.00599977,-0.04345078,0.0720151,-0.005910619
0.9969083,0.9998118,0.6550336,0.9885742,0.9818406,0.9983959,0.7049312,0.9882421,0.900671,0.950543,0.9990867,0.9986352,0.9989098,0.9990029,0.9900768,0.9905245,0.9977217,-0.06154533,0.01750816,-0.1510726,-0.08222979,0.1234102,-0.02239914,0.02812699,0.1087388,0.3824478,-0.03353443,0.0319154,0.02979196,0.04044375,-0.04381752,-0.1071312,0.09172242,0.06653062,-0.04677802,-0.00194208,-0.3049216,-0.0009680177,-0.07969727,-0.002910211,0.03723795,-0.09395268,0.1929345,-0.3087734,-0.02700322,-0.02809709,-0.02270559,0.0003030565,0.08463275,0.08339658,-0.0102309,0.01406858,0.008125754,-0.6746339,0.1263268,0.1200308,-0.05191861,0.7077389,-0.0522154,-0.07281298,0.001570263,-0.008828133,-0.03241454,0.005283902,0.008556091,-0.03329029,0.05910414,0.004521205
0.9968549,0.9998151,0.653392,0.9868293,0.9814492,0.998332,0.7076665,0.9878122,0.9056582,0.9502923,0.9990686,0.9985166,0.9989231,0.9985414,0.9894911,0.9948263,0.9968564,-0.06367976,0.01773527,-0.1584899,-0.0941876,0.1175236,-0.02322358,0.02653273,0.1127679,0.3751868,-0.0307322,0.03124692,0.03468962,0.04164764,-0.05296124,-0.1125411,0.06417328,0.07844172,-0.04508088,-0.001999534,-0.3129928,-0.01570183,-0.08787037,-0.003391378,0.02425873,-0.09395646,0.1838094,-0.3098153,-0.0283004,-0.0264369,-0.02024092,-0.002282437,0.08735973,0.06179125,-0.007373396,0.01389498,0.007154587,-0.670817,0.1305758,0.123388,-0.05274813,0.7056314,-0.05179462,-0.07233349,0.00380608,-0.009197425,-0.03259299,0.00292527,0.01024294,-0.02470147,0.04882995,0.008364654
0.9968321,0.9998111,0.6523684,0.9860186,0.9810645,0.9983284,0.7089279,0.9874563,0.907649,0.95019,0.9990594,0.9984617,0.9989206,0.9982859,0.989436,0.9964366,0.996373,-0.0645254,0.01790452,-0.1626074,-0.09844726,0.1134243,-0.023629,0.02613721,0.115781,0.3727667,-0.02937851,0.03088395,0.03717415,0.04209473,-0.05737539,-0.1147093,0.05073036,0.08407191,-0.04427884,-0.002419422,-0.3164211,-0.02153154,-0.09273312,-0.003906995,0.01865904,-0.09384458,0.1787495,-0.3102459,-0.02891842,-0.02538948,-0.01958926,-0.003665645,0.08632222,0.05089919,-0.007919752,0.01420236,0.007164913,-0.6692175,0.13271,0.1266808,-0.0526018,0.7045495,-0.05213335,-0.07257386,0.00484259,-0.00949416,-0.03236984,0.001410573,0.01095283,-0.02016882,0.04415699,0.01049398
0.9968428,0.9998142,0.6514533,0.9852886,0.9805465,0.9982972,0.7101815,0.9869776,0.9091548,0.9501538,0.999041,0.9984004,0.9988699,0.9979903,0.9895799,0.9976915,0.9958245,-0.06524312,0.01789823,-0.166608,-0.1020649,0.1087217,-0.02409939,0.02553512,0.1197621,0.3711808,-0.02813785,0.03055562,0.03978659,0.04302935,-0.06204053,-0.1162795,0.03763524,0.09004591,-0.04301374,-0.00266042,-0.3193907,-0.02635415,-0.09772456,-0.004096348,0.01365903,-0.09369433,0.1742537,-0.3104545,-0.02991975,-0.02399435,-0.02018289,-0.004601441,0.08366928,0.04099035,-0.00892779,0.01405689,0.006640709,-0.6677125,0.1345164,0.1309888,-0.05296288,0.7034228,-0.05247453,-0.07278674,0.005837601,-0.009397314,-0.032217,-0.0004136609,0.01204876,-0.01449504,0.03892422,0.01206908
0.9969471,0.9998214,0.6502815,0.9841385,0.9792559,0.9982724,0.712816,0.9859336,0.91009,0.950189,0.9989774,0.998275,0.9986654,0.9973702,0.990142,0.9991537,0.9950439,-0.06595821,0.0176466,-0.173781,-0.1076054,0.09903681,-0.02535309,0.02410566,0.1285419,0.3708274,-0.02590894,0.03011626,0.04475156,0.04573361,-0.07068701,-0.1176603,0.01418573,0.09759112,-0.03955549,-0.002916312,-0.3230288,-0.03428948,-0.1065413,-0.004000937,0.00534055,-0.09296891,0.1698617,-0.3105025,-0.03244456,-0.02055031,-0.02357206,-0.005169193,0.07599248,0.02739496,-0.01207553,0.01347421,0.006116709,-0.6652717,0.1368092,0.1410622,-0.05285421,0.7009164,-0.05261886,-0.07328176,0.007609095,-0.00919779,-0.03196855,-0.004500194,0.01514334,0.0001454288,0.02720678,0.01475419
0.9970413,0.9998323,0.6496513,0.9835138,0.9778641,0.9982991,0.7148422,0.9851377,0.9089671,0.9501877,0.9988835,0.9981659,0.9983182,0.9966198,0.9903809,0.9995957,0.9947127,-0.06672895,0.01703917,-0.1802731,-0.1103487,0.09208231,-0.02687678,0.02291546,0.134652,0.3722616,-0.02416598,0.03006716,0.0488641,0.05160112,-0.08031459,-0.1192937,-0.002430226,0.1006419,-0.03567443,-0.00239013,-0.3234424,-0.04006294,-0.1124634,-0.003003567,-0.0002335198,-0.0921278,0.1723446,-0.3106043,-0.03527327,-0.01713221,-0.02531807,-0.006817535,0.06898315,0.02138018,-0.010481,0.01353771,0.006267997,-0.6639577,0.1375451,0.1505143,-0.05164792,0.6989102,-0.05371331,-0.07414544,0.009188311,-0.009138064,-0.03136357,-0.007559351,0.01588021,0.01248771,0.01858639,0.01754911
0.9971134,0.9998708,0.6509125,0.9832767,0.9766705,0.9983606,0.7160163,0.9847807,0.9079801,0.9502897,0.9987413,0.9980534,0.9976685,0.9956494,0.990476,0.9996239,0.9946624,-0.0678637,0.01498125,-0.1844529,-0.1116121,0.09014846,-0.02835169,0.0211284,0.1362599,0.3725369,-0.02327466,0.03055329,0.05315917,0.06074572,-0.09144726,-0.1179575,-0.01371186,0.1014726,-0.03130071,-0.001129851,-0.3208266,-0.04375834,-0.1159382,-0.001080001,-0.00262579,-0.09219285,0.1764145,-0.310307,-0.0386711,-0.01285031,-0.02821548,-0.009190034,0.06686793,0.02218031,-0.003267695,0.0134038,0.005719571,-0.6628427,0.1370948,0.1566729,-0.04971114,0.6977589,-0.05604217,-0.07527447,0.01083731,-0.009320894,-0.02997176,-0.01309391,0.01533736,0.02391935,0.008495039,0.01842238
0.9971237,0.9998859,0.6517214,0.9831944,0.9761865,0.9983833,0.716042,0.9844951,0.909019,0.9503704,0.9986626,0.9979612,0.9971805,0.9952198,0.9905267,0.9995139,0.9946916,-0.06862704,0.01396853,-0.185578,-0.1121507,0.09098866,-0.02892131,0.02066323,0.1376437,0.3695897,-0.02337698,0.03101615,0.05544996,0.06573589,-0.09608792,-0.1162759,-0.01630051,0.1011973,-0.02939314,-0.0008288472,-0.3186143,-0.04505212,-0.1171968,-0.0003473707,-0.002321563,-0.09220524,0.1769741,-0.3100233,-0.04029823,-0.01072501,-0.03223021,-0.008209883,0.06768139,0.02613609,-1.708209E-05,0.01306317,0.005687221,-0.6628008,0.1368264,0.158259,-0.04893068,0.6977475,-0.05763632,-0.0759484,0.011624,-0.009332533,-0.02972863,-0.0164682,0.01540654,0.02749378,0.004825342,0.01864835
