Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
4.04259,7.048624,73.2953,51.98959,19.61216,6.629987,89.70868,4.579051,16.44666,40.90886,22.68083,31.82228,18.04738,17.2674,17.84234,25.10446, ,2.765396,358.7103,353.4916,10.71635,2.009531,358.7098,21.59719,3.892231,6.341586,346.8304,18.40089,31.38184,349.7714,346.2606,10.66219,12.84635, ,2.147102,1.483667,348.7823,312.7636,350.0273,1.720755,353.045,357.9382,359.0743,38.32965,346.9629,2.284168,345.2007,9.588705,14.31444,0.1417211, ,2.07411,353.214,288.3389,15.51475,16.61536,6.252578,86.07233,1.185196,344.7941,3.163204,354.4274,355.7682,3.44008,354.4423,359.8723,21.62958
3.913095,7.142116,73.48485,51.12669,19.51149,7.063941,89.19822,4.136768,17.60795,41.09514,22.12455,32.9215,17.89568,17.38344,19.15175,24.71368, ,2.217647,358.6616,354.2812,10.2148,2.453995,358.752,21.07038,2.922296,6.844994,347.0652,18.75119,32.51618,350.6938,346.2612,11.42492,14.55243, ,2.609844,1.639644,349.2145,313.3871,350.1423,1.943166,353.5801,357.5739,-0.004735162,38.67324,348.2671,1.657726,344.8133,10.08946,15.43788,359.1453, ,1.944681,353.159,287.9329,15.16534,16.47044,6.655074,85.80985,1.579358,343.767,2.823581,355.7635,355.5089,3.501099,355.0805,0.4921557,19.90198
3.865391,7.451564,73.63599,50.06673,19.44867,7.480414,88.61502,5.826586,15.47538,41.19441,21.65586,33.95097,17.61504,16.71622,20.67245,20.78592, ,1.634794,358.3367,355.1781,9.614263,3.051075,358.6395,20.48544,5.816312,3.26343,347.3146,19.07564,33.5774,351.8188,346.1805,13.30233,11.20617, ,3.052008,1.871798,349.5068,314.1733,350.189,1.912015,354.6165,0.3461035,358.132,38.95227,349.6091,1.152424,344.5449,9.107089,15.93134,356.2296, ,1.763524,352.9539,287.5897,14.75913,16.27619,7.080751,85.59402,0.02968737,344.9323,2.310088,357.169,355.371,3.597837,356.2141,0.7724419,16.76136
4.472318,8.213694,74.09782,47.22701,19.48244,7.636987,88.0125,5.058195,19.04429,41.79612,21.84926,35.6123,16.54336,15.16449,22.82173,15.93761, ,0.5345685,358.3904,356.4508,8.501031,4.336917,358.4245,19.47347,4.962069,4.01281,347.5037,19.96041,35.27663,354.7036,345.9283,17.03895,9.059122, ,4.278495,2.69531,349.9963,316.4772,350.0959,2.079069,357.8568,0.9811437,1.291427,39.87354,351.0179,1.054756,344.6385,5.644443,15.23789,357.6996, ,1.208329,352.371,286.8682,13.72015,15.86096,7.149803,85.87615,359.9781,341.4691,0.7655923,359.6847,355.4796,3.939776,0.1619928,359.9938,12.74308
4.965875,8.272897,74.74309,45.41523,19.63705,7.590487,87.80721,4.66409,19.48902,42.14779,21.98723,36.27541,15.77972,15.99879,23.37798,13.57464, ,-0.08044434,358.2675,356.9322,8.23802,4.738174,358.3296,18.84802,4.442739,3.688377,347.4942,20.27083,35.98587,356.7424,344.9358,19.41853,7.674864, ,4.89822,2.783672,350.5918,318.0793,350.0652,2.180911,359.6295,1.40543,1.504984,40.33252,351.5861,0.9435791,344.9705,5.072636,13.07553,359.0824, ,0.809915,352.3613,286.0719,13.02913,15.88233,7.044915,86.10391,359.8422,340.967,359.9828,0.6794451,355.7409,4.010946,1.30905,359.9723,11.10626
5.53224,8.289546,75.1746,43.50876,19.90982,7.583881,87.5506,4.528334,19.85895,42.53612,22.10465,36.75821,15.25141,16.2525,24.63078,11.44737, ,-0.6478577,358.0966,357.4775,8.113798,4.945992,358.2733,18.16024,4.069036,3.413678,347.4866,20.57698,36.53452,358.775,344.2911,21.46466,5.637363, ,5.478589,2.388984,351.6092,319.7607,350.1657,2.217844,1.309737,1.935551,1.608191,40.80692,352.3268,0.7785185,345.2859,3.169035,12.08393,0.4260065, ,0.3848676,352.2529,285.4475,12.15665,16.19698,7.011201,86.22368,359.6098,340.5471,359.2977,1.603707,356.2028,3.994322,2.325607,359.6632,9.979007
5.53224,8.29238,75.17203,43.50993,19.90863,7.582641,87.55224,4.526605,19.8576,42.54036,22.1076,36.7575,15.25311,16.24989,24.63517,11.45004, ,-0.6478577,358.097,357.4776,8.112977,4.946843,358.272,18.1615,4.066083,3.40806,347.484,20.57892,36.53349,358.777,344.2919,21.46635,5.632048, ,5.478589,2.389949,351.6081,319.7596,350.1666,2.217386,1.310544,1.938123,1.617144,40.81028,352.3217,0.7807472,345.2836,3.164491,12.08994,0.4207715, ,0.3848676,352.2502,285.4502,12.15753,16.19577,7.009709,86.22528,359.6128,340.5485,359.3015,1.598493,356.2012,3.992654,2.320876,359.6633,9.985059
6.181203,8.254887,75.71526,41.65748,20.29068,7.567338,87.2486,4.718992,20.16302,42.99368,22.39647,36.84459,14.98637,15.74804,26.02722,10.15967, ,-1.13974,358.0637,358.092,7.94129,5.115626,358.2542,17.42802,3.908732,3.147459,347.5418,21.02224,36.669,0.7251502,344.5512,22.4294,4.5659, ,6.075694,1.923478,352.5049,321.3906,350.4564,2.216278,2.87151,2.544222,1.682947,41.34877,353.1929,0.1815323,345.5323,0.388832,13.26731,1.301013, ,359.9648,352.176,284.7467,11.33301,16.76524,6.988771,86.23781,359.3595,340.1983,358.7618,2.688316,356.4081,3.760834,2.987788,359.8918,9.036846
6.181203,8.25612,75.7151,41.6588,20.28801,7.568166,87.25079,4.720485,20.15912,43.00087,22.39925,36.84616,14.98689,15.74605,26.03726,10.16152, ,-1.13974,358.0645,358.0899,7.94389,5.116949,358.2478,17.42824,3.914195,3.138579,347.5392,21.02383,36.67053,0.7241629,344.5513,22.43425,4.564018, ,6.075694,1.922879,352.5082,321.39,350.4581,2.213811,2.868151,2.5379,1.694839,41.3549,353.1833,0.1824336,345.531,0.3802075,13.27875,1.295365, ,359.9648,352.1744,284.7467,11.33311,16.7626,6.988734,86.23958,359.3569,340.2021,358.77,2.677866,356.4076,3.75789,2.979994,359.8907,9.040458
6.83884,8.174402,77.73863,41.74567,20.7849,7.49767,86.96978,5.222691,20.43304,43.50396,22.80104,36.72536,15.0221,14.98354,27.01074,8.728432, ,-1.543945,358.1431,0.01118806,9.006639,5.338498,358.2637,16.65637,3.980822,2.870547,347.6723,21.53523,36.58075,2.334486,345.3915,22.6075,2.995709, ,6.654579,1.462887,354.0941,321.6281,350.9606,2.165826,4.319434,3.230415,1.817753,41.94698,354.198,359.3526,345.6223,358.3017,14.97953,0.8568678, ,359.5723,352.1505,282.45,11.3515,17.54829,6.932882,86.22099,359.1056,339.8939,358.3885,3.832055,356.5297,3.404973,3.102395,0.5556936,8.176845
7.474339,8.101439,78.40575,39.09871,21.33535,7.416586,86.70573,6.06573,20.76994,44.09524,23.19978,36.70879,14.88325,14.20278,27.43587,7.619635, ,-1.879761,358.2397,0.1277323,7.918635,5.615667,358.2847,15.88115,4.355953,2.642053,347.8116,21.97647,36.58614,3.312474,346.3412,22.47475,1.915182, ,7.205662,0.9430275,353.849,323.9261,351.6755,2.086638,5.521216,4.016359,2.052418,42.61986,355.0919,358.6183,345.9253,357.5123,15.9971,359.73, ,359.2261,352.1336,281.7903,10.81276,18.44562,6.876672,86.15366,358.8408,339.5456,358.1176,4.772792,356.785,3.15912,3.319694,0.9328611,7.365966
8.076842,8.004066,79.04086,36.23089,21.87639,7.384837,86.39489,7.213692,21.27793,44.76487,23.49257,36.88572,14.68556,13.85631,27.68513,7.090279, ,-2.152252,358.3486,0.1373708,6.566308,5.922018,358.3193,15.12845,5.057496,2.44136,348.011,22.25427,36.80366,3.582753,346.9799,22.55467,1.168501, ,7.733424,0.4178094,353.3495,326.3857,352.5057,2.019584,6.43213,4.89389,2.42047,43.38089,355.4791,358.6136,346.1375,357.6582,16.22395,358.0815, ,358.9445,352.173,281.1858,10.22765,19.32077,6.872712,85.98032,358.6115,339.05,357.9137,5.253976,357.4044,2.876216,4.40999,0.3388606,6.705992
8.631587,7.907776,79.65411,33.27651,22.30371,7.351991,86.02628,8.568092,22.02262,45.53007,23.70799,37.10174,14.09435,13.87928,27.675,7.15143, ,-2.360779,358.4696,0.1173861,5.031352,6.282934,358.3895,14.39889,5.962493,2.270869,348.2651,22.36526,37.05482,3.72271,347.1671,22.74242,0.6654369, ,8.229707,359.933,352.6134,328.9124,353.4176,1.980914,7.084426,5.902153,2.885766,44.24495,355.2027,359.1372,346.7555,358.2692,15.85007,356.5616, ,358.7149,352.2427,280.6248,9.607459,20.02709,6.867311,85.7061,358.5307,338.3391,357.7862,5.420679,357.9948,2.677608,5.206093,359.8792,6.216279
9.169592,7.804582,80.22306,30.34776,22.49294,7.366997,85.59995,10.08954,22.94081,46.37279,23.76535,37.37271,13.06072,13.76815,27.49381,7.291553, ,-2.522247,358.546,0.1312349,3.426892,6.721431,358.4905,13.72986,6.970128,2.154071,348.6134,22.22114,37.3399,3.454234,347.0551,22.71494,0.3120164, ,8.732195,359.5106,351.7477,331.4452,354.3581,2.022913,7.512115,7.083442,3.384933,45.20216,354.4126,359.7596,347.7921,358.5683,15.7109,355.5952, ,358.574,352.3537,280.1217,8.97124,20.40275,6.895085,85.34123,358.6158,337.4716,357.7014,5.377655,358.3402,2.767287,4.641579,0.6522921,5.791809
9.654286,7.734415,80.75533,27.52418,22.40519,7.369867,85.14182,11.76527,23.88533,47.2826,23.69712,37.74458,11.85152,13.48296,26.9912,7.348155, ,-2.634277,358.5784,0.1770601,1.877256,7.252109,358.6083,13.12984,8.020615,2.097667,349.0304,21.84831,37.70692,2.895432,347.157,22.44216,359.9143, ,9.197371,359.1259,350.8355,333.9524,355.2803,2.08693,7.718165,8.452624,3.898465,46.23338,353.2969,0.5563705,348.9338,358.5019,15.27715,355.1967, ,358.4697,352.4583,279.6637,8.350055,20.39028,6.905117,84.92059,358.8263,336.5939,357.6469,5.188074,358.5537,2.842336,4.003324,1.133557,5.565526
10.09396,7.667081,81.2761,24.82638,22.05675,7.37709,84.65794,13.55266,24.72357,48.2399,23.56004,38.13643,10.4948,13.16373,26.20974,7.043066, ,-2.736816,358.5427,0.2499541,0.4257135,7.858626,358.7291,12.61562,9.04043,2.062893,349.4659,21.30643,38.07086,1.766894,347.4973,22.11051,359.5806, ,9.622745,358.8063,349.8536,336.4338,356.1388,2.14701,7.810678,9.99483,4.428264,47.30718,352.1212,1.461865,350.0843,358.1302,14.29578,355.3879, ,358.3994,352.5827,279.2285,7.765113,20.00111,6.91916,84.45998,359.0906,335.8361,357.5973,5.033635,358.6856,2.805199,3.890263,0.7907342,5.3248
10.0994,7.668817,81.27576,24.82631,22.05739,7.375497,84.66417,13.55278,24.72357,48.24628,23.56094,38.13555,10.49674,13.16158,26.21763,7.076347, ,-2.738556,358.5436,0.2481595,0.4261081,7.858924,358.7278,12.60644,9.05102,2.062893,349.4633,21.30781,38.06997,1.766653,347.4978,22.11431,359.5553, ,9.628237,358.8053,349.857,336.4338,356.1384,2.14619,7.802589,9.984551,4.428264,47.31292,352.1151,1.462367,350.0823,358.1237,14.30464,355.372, ,358.4017,352.5809,279.2287,7.764843,20.0016,6.917474,84.46652,359.0856,335.8361,357.6046,5.023997,358.6857,2.805366,3.881601,0.7908725,5.354212
10.51942,7.648977,81.75459,22.29721,21.53496,7.371886,84.20621,15.38068,25.38085,49.2277,23.29484,38.49147,10.05935,12.89585,25.5278,6.673078, ,-2.845917,358.4492,0.3492891,359.1138,8.492055,358.7902,12.21737,9.942552,2.06,349.8971,20.64725,38.38686,0.898868,347.8874,21.77164,359.2007, ,10.03129,358.5465,348.8402,338.8419,356.9443,2.17873,7.886388,11.67813,4.952515,48.4007,351.1641,2.240254,350.5997,357.3229,13.48074,355.8008, ,358.3285,352.6715,278.8442,7.187776,19.34766,6.915536,84.02315,359.3688,335.2722,357.5739,4.885102,358.7931,3.397624,3.830661,0.3955824,5.154953
10.97267,7.661562,82.1496,19.9621,20.97671,7.370611,83.78389,17.21846,25.86005,50.20442,22.84899,38.74583,9.995974,12.73532,24.94241,6.320261, ,-2.967712,358.3517,0.4514264,357.996,9.081233,358.7995,11.91474,10.75982,1.982323,350.3319,19.88481,38.59637,0.7780541,348.2856,21.35849,358.9041, ,10.46389,358.3515,347.8758,341.1227,357.7234,2.219534,7.992546,13.42199,5.5053,49.47423,350.5435,2.99692,350.69,356.2942,12.97681,356.1909, ,358.2433,352.7249,278.5456,6.547643,18.61285,6.902526,83.61099,359.6255,334.8947,357.5591,4.771345,359.0151,3.496512,3.766004,0.106078,4.960643
11.47965,7.68881,82.46673,17.85273,20.50304,7.351245,83.36787,18.99899,26.15929,51.19408,22.18683,38.93738,9.872836,12.6516,24.40971,6.174866, ,-3.136963,358.2482,0.5781034,357.1734,9.563378,358.7746,11.64938,11.4376,1.804437,350.7446,19.03974,38.75613,0.4725657,348.6673,20.87128,358.6735, ,10.93147,358.188,347.0859,343.2065,358.5123,2.26313,8.156782,15.18013,6.107607,50.54694,350.2836,3.469187,350.6872,355.3104,12.7132,356.3338, ,358.0956,352.763,278.3077,5.816901,17.97262,6.862463,83.20364,359.8506,334.7107,357.6091,4.635479,359.1959,3.209018,3.622375,359.9168,4.832111
12.07846,7.699398,82.7313,15.9728,18.38459,7.352311,82.91145,20.66932,26.27007,52.1856,21.33369,39.09009,9.598037,12.56557,23.82889,6.107413, ,-3.358002,358.1439,0.7484414,356.7417,7.583648,358.7919,11.41651,11.84798,1.543514,351.1502,18.15958,38.88681,0.08145298,348.9941,20.32137,358.5813, ,11.47013,358.0486,346.5324,345.047,4.83644,2.34717,8.431904,16.96896,6.758339,51.6117,350.3305,3.824032,350.8798,354.6231,12.48304,356.199, ,357.8703,352.8178,278.0912,5.04204,16.37553,6.838041,82.75417,0.01985171,334.7365,357.71,4.400401,359.4296,2.986241,3.38922,359.8534,4.613418
12.79516,7.696345,82.96502,14.31636,18.83665,7.392999,82.48765,22.19347,26.31007,53.1876,20.38053,39.12495,9.280095,12.44416,23.22541,6.221233, ,-3.656647,358.0384,0.9840857,356.7703,7.596804,358.8138,11.05309,12.10814,1.263195,351.5625,17.30047,38.90536,359.7851,349.2366,19.75758,358.5239, ,12.09906,357.9221,346.2269,346.605,5.461302,2.448777,8.670686,18.64565,7.374716,52.6807,350.6262,4.075712,351.1592,354.2371,12.26741,355.7702, ,357.5694,352.8885,277.8672,4.299326,16.7352,6.849412,82.33972,0.1097169,334.8395,357.8381,4.155468,359.6268,2.832925,3.035749,359.9846,4.372892
13.63979,7.378894,83.69997,12.89013,19.29525,7.471089,81.75079,24.07598,26.33872,54.2147,19.38597,39.15076,8.952731,12.2967,22.55586,6.385958, ,-4.053558,358.4018,1.259601,357.2314,7.532498,358.8188,12.1573,10.78328,0.9393385,351.9735,16.4614,38.91322,359.4686,349.4192,19.22762,358.497, ,12.82072,1.312326,342.5677,347.86,6.07302,2.536773,10.04821,21.57928,7.949137,53.76912,351.0849,4.26568,351.4472,354.0811,11.86513,355.2835, ,357.1896,352.8981,277.6205,3.651592,17.12033,6.901856,81.55914,0.2384651,334.9517,357.9631,3.981292,359.6719,2.634793,2.702405,0.1003869,4.098338
14.62537,7.310433,83.8402,11.7614,19.65527,7.574373,81.38182,25.32311,26.32183,55.28553,18.38001,39.19972,8.704615,12.0998,21.80309,6.658275, ,-4.547791,358.3728,1.616285,358.0093,7.507495,358.809,11.5147,10.94146,0.5876871,352.3552,15.65184,38.93946,359.1941,349.6088,18.72097,358.4373, ,13.65078,1.222331,342.5539,348.7962,6.591591,2.61799,10.13194,22.89081,8.459284,54.89334,351.6693,4.439989,351.6436,354.0644,11.23859,354.7979, ,356.7521,352.9608,277.4291,3.182586,17.38864,6.980657,81.20308,0.2029689,335.102,358.074,3.891263,359.5927,2.362243,2.437124,0.07757785,3.924168
15.74715,7.256775,83.94582,10.97882,19.91144,7.742614,80.85323,26.67028,26.27812,56.42475,17.37928,39.2791,8.579514,11.85688,20.98418,6.824626, ,-5.13681,358.3264,2.070461,358.9216,7.610423,358.8098,11.25564,10.60102,0.1424472,352.6712,14.90522,38.9924,359.0487,349.8484,18.22303,358.4661, ,14.58908,1.143867,342.6188,349.4355,6.959713,2.72154,10.52212,24.52471,8.930107,56.07619,352.3784,4.633873,351.7057,354.0693,10.45053,354.4228, ,356.2802,353.015,277.2489,2.892401,17.52749,7.122852,80.66749,0.1875247,335.2722,358.1468,3.825179,359.5032,2.049147,2.1816,0.009916835,3.699266
15.74934,7.260552,83.94494,10.97824,19.91096,7.73725,80.84943,26.68402,26.27863,56.42475,17.37955,39.27936,8.580609,11.85979,20.98999,6.857367, ,-5.137238,358.3277,2.069088,358.9247,7.609276,358.8087,11.28256,10.56977,0.1442724,352.6712,14.90636,38.99266,359.0457,349.847,18.22666,358.4379, ,14.591,1.14055,342.6222,349.4361,6.958285,2.718242,10.54149,24.55316,8.930345,56.07619,352.3795,4.6345,351.7045,354.0662,10.4557,354.4092, ,356.2785,353.0103,277.2495,2.893287,17.52786,7.118098,80.66276,0.1898819,335.2719,358.1468,3.82458,359.5044,2.047756,2.183814,0.008357947,3.729474
16.97581,7.228443,83.98071,10.53728,20.11795,7.952522,80.19086,28.07835,26.1614,57.61209,16.38623,39.41393,8.582709,11.63378,20.17753,6.879146, ,-5.785309,358.2881,2.576561,359.7867,7.853858,358.8376,11.16604,9.992662,359.6505,352.9297,14.2147,39.09288,358.9311,350.0853,17.78868,358.4375, ,15.61397,1.062541,342.7388,349.8154,7.161136,2.81094,11.06321,26.28417,9.328854,57.29932,353.222,4.860879,351.6503,354.0381,9.564881,354.234, ,355.7669,353.0417,277.129,2.717684,17.60739,7.320331,79.98461,0.1252835,335.5052,358.1879,3.800749,359.3629,1.756145,1.882539,0.01817651,3.492703
16.97784,7.227902,83.98187,10.53714,20.11998,7.950945,80.18686,28.09966,26.16315,57.61523,16.38743,39.41513,8.583165,11.63641,20.18135,6.902898, ,-5.785339,358.2878,2.57566,359.787,7.856544,358.8359,11.20512,9.952492,359.6485,352.9272,14.21683,39.09425,358.9306,350.085,17.79121,358.4171, ,15.61649,1.060717,342.7432,349.8155,7.161578,2.810134,11.09055,26.32166,9.33324,57.30216,353.2211,4.86028,351.6493,354.0326,9.568412,354.2253, ,355.7682,353.0421,277.1273,2.717771,17.60855,7.318524,79.97926,0.1215473,335.5048,358.1904,3.797066,359.3646,1.753633,1.879391,0.0192281,3.517375
18.29449,7.230719,83.9035,10.37122,20.32354,8.199089,79.43923,29.45631,25.94438,58.84137,15.41642,39.62691,8.649811,11.45394,19.48135,7.04073, ,-6.460175,358.2534,3.108739,0.4589624,8.209516,358.9151,11.02802,9.345083,359.139,353.1077,13.59427,39.26843,358.7554,350.3128,17.42886,358.4081, ,16.71943,0.9889914,342.915,349.9774,7.17412,2.897248,11.59142,27.96384,9.70474,58.55465,354.2237,5.066287,351.5584,353.9415,8.758758,353.9457, ,355.2119,353.038,277.1167,2.590097,17.70347,7.566617,79.20583,359.976,335.8521,358.2249,3.809593,359.1533,1.514959,1.513858,0.1447791,3.309649
19.6813,7.271762,83.67508,10.41248,20.55579,8.409824,78.68723,30.80756,25.63529,60.12745,14.533,39.92051,8.803328,11.29216,18.87397,7.208697, ,-7.114502,358.2427,3.640796,0.9041841,8.678651,359.0264,10.857,8.610149,358.7032,353.1861,13.0862,39.51697,358.5251,350.5805,17.13007,358.3714, ,17.90054,0.931258,343.1807,349.9415,7.013909,2.98265,12.09754,29.58786,10.0293,59.8564,355.3569,5.325586,351.3965,353.7712,7.995601,353.6732, ,354.6192,352.9909,277.2521,2.46066,17.8346,7.778305,78.42161,359.7475,336.2988,358.2691,3.81115,358.9653,1.260954,1.09629,0.3207003,3.140803
21.06519,7.284029,83.34493,10.59196,20.8574,8.517839,78.04167,32.0899,25.25596,61.44548,13.69198,40.26187,9.017954,11.16636,18.30102,7.31386, ,-7.704346,358.2471,4.141551,1.152323,9.275847,359.1301,10.67874,7.781159,358.3781,353.2303,12.62541,39.81061,358.3532,350.9116,16.83127,358.2968, ,19.10038,0.8700964,343.5298,349.7451,6.706116,3.020795,12.56774,31.1124,10.34182,61.18617,356.6563,5.629493,351.1742,353.4875,7.266055,353.5021, ,354.0098,352.9701,277.4901,2.290332,18.02114,7.894686,77.74204,359.429,336.8361,358.3221,3.770686,358.856,0.9873453,0.7038485,0.4649397,2.993515
22.37363,7.327768,82.89727,10.85438,21.18647,8.566903,77.51698,33.26294,25.01274,62.79072,12.96633,40.67371,9.390553,11.11809,17.79894,7.558328, ,-8.192352,358.2549,4.624938,1.310642,9.923717,359.1095,10.61877,6.891074,358.0357,353.2451,12.21778,40.16472,358.2116,351.304,16.51206,358.1976, ,20.25046,0.76076,343.999,349.4532,6.257119,2.984407,12.90668,32.49181,10.6394,62.54021,358.1084,6.0424,350.797,353.0477,6.728301,353.2071, ,353.3842,352.9119,277.8419,2.092406,18.22766,7.958622,77.18748,359.0658,337.2306,358.3756,3.720272,358.849,0.7062806,0.3576637,0.5932294,2.893211
24.84798,7.387912,81.85542,11.49016,21.68089,8.552993,76.58954,35.02903,25.31326,65.65786,12.01134,41.5419,10.34966,11.33422,16.92186,8.043508, ,-8.919586,358.2755,5.535042,1.64387,10.86971,359.0209,10.23314,5.258295,356.9068,353.3524,11.44083,40.91384,357.6632,351.9705,15.95472,358.0185, ,22.49483,0.5607746,345.1186,348.7807,5.014682,2.861731,13.04036,34.55814,11.12977,65.43077,1.118858,6.845998,349.9147,352.0204,5.712804,352.5949, ,352.1792,352.8293,278.7047,1.708338,18.59537,7.976942,76.22765,358.6646,337.1337,358.4752,3.603027,358.8441,0.2314999,359.702,0.8951049,2.570937
24.84798,7.387912,81.85542,11.49016,21.68089,8.552993,76.58954,35.02903,25.31326,65.65786,12.01134,41.5419,10.34966,11.33422,16.92186,8.043508, ,-8.919586,358.2755,5.535042,1.64387,10.86971,359.0209,10.23314,5.258295,356.9068,353.3524,11.44083,40.91384,357.6632,351.9705,15.95472,358.0185, ,22.49483,0.5607746,345.1186,348.7807,5.014682,2.861731,13.04036,34.55814,11.12977,65.43077,1.118858,6.845998,349.9147,352.0204,5.712804,352.5949, ,352.1792,352.8293,278.7047,1.708338,18.59537,7.976942,76.22765,358.6646,337.1337,358.4752,3.603027,358.8441,0.2314999,359.702,0.8951049,2.570937
26.00635,7.397552,81.2933,11.78411,21.71181,8.5079,76.08671,34.36331,25.73985,67.18829,11.75967,42.03049,10.75514,11.82085,16.56096,7.971804, ,-9.165375,358.2778,5.944725,1.815725,10.98325,359.0658,9.655525,3.636823,357.0623,353.4869,10.98806,41.36322,357.0022,352.0665,15.81104,357.9326, ,23.58626,0.490369,345.6328,348.4828,4.273604,2.83939,12.81113,34.09862,12.36412,66.9801,2.616838,7.087934,349.6666,351.2894,4.983662,352.6611, ,351.641,352.8148,279.199,1.543044,18.68427,7.943415,75.7235,358.5278,337.2487,358.4779,3.541924,358.7872,0.211087,359.4188,0.9659966,2.466947
27.09152,7.381229,80.75549,12.03195,21.5785,8.498411,75.65886,33.76178,26.07541,68.7798,11.70125,42.49081,11.05942,12.11301,16.23495,8.233698, ,-9.335052,358.2895,6.30247,1.959303,10.85432,359.1833,8.968847,2.329946,357.2896,353.6537,10.52252,41.80336,356.2943,352.2195,15.68783,357.7694, ,24.63689,0.4425456,346.0337,348.241,3.51825,2.86742,12.25445,33.61543,13.391,68.5928,4.124228,7.219857,349.5727,350.7997,4.204548,352.38, ,351.1684,352.8264,279.689,1.447901,18.68375,7.938773,75.31559,358.4186,337.4163,358.4526,3.447614,358.7393,0.2804314,359.1871,1.063019,2.337493
27.09152,7.382609,80.75382,12.03098,21.5785,8.498411,75.65714,33.76627,26.07874,68.78246,11.70165,42.49164,11.05942,12.11871,16.24153,8.258206, ,-9.335052,358.2905,6.300258,1.960653,10.85432,359.1833,8.974974,2.324156,357.2856,353.6513,10.52388,41.80443,356.2943,352.2183,15.69288,357.7449, ,24.63689,0.441783,346.0356,348.2424,3.51825,2.86742,12.25832,33.62034,13.39581,68.59525,4.122902,7.218709,349.5727,350.7936,4.211318,352.3683, ,351.1684,352.8247,279.6906,1.448025,18.68375,7.938773,75.31364,358.4178,337.4151,358.4543,3.445924,358.7397,0.2804314,359.1848,1.0637,2.365695
28.10616,7.378788,80.22395,12.23744,21.3383,8.519219,75.29353,33.27921,26.26568,70.43073,11.8543,42.84287,11.22434,12.40452,15.82266,8.082852, ,-9.46106,358.2866,6.620487,2.048229,10.54701,359.3091,8.293335,1.309437,357.7385,353.8554,10.07036,42.14589,355.6622,352.3087,15.52731,357.6611, ,25.63956,0.4119546,346.3296,348.0454,2.822725,2.946234,11.34995,33.19655,14.20622,70.26618,5.613049,7.295929,349.6378,350.3871,2.988921,352.5167, ,350.7664,352.8283,280.1885,1.434628,18.62439,7.946895,74.99232,358.3671,337.6814,358.4166,3.316303,358.7204,0.4064597,358.9517,1.149078,2.127804
29.04634,7.375604,79.71541,12.39491,21.06418,8.527859,74.96558,32.89711,26.29753,72.12846,12.19096,43.07154,11.30062,12.64626,15.66281,8.555282, ,-9.568939,358.2586,6.879943,2.050005,10.14722,359.4246,7.650996,0.4861367,358.4626,354.0793,9.660003,42.35064,355.1758,352.3436,15.49023,357.484, ,26.58646,0.4102167,346.5245,347.8937,2.239236,3.02392,10.20359,32.85003,14.84435,71.98529,7.021032,7.478579,349.7694,350.0966,2.125409,352.0323, ,350.4516,352.8381,280.679,1.498367,18.54813,7.938759,74.71801,358.4204,338.084,358.4014,3.143996,358.772,0.5513918,358.7068,1.277231,2.02623
29.88908,7.375179,79.20889,12.51861,20.84237,8.520322,74.67525,36.71387,26.39448,73.87198,12.69807,43.21,11.31075,12.77608,15.55012,8.965849, ,-9.664185,358.2205,7.067486,1.947719,9.738451,359.5251,7.040361,5.910493,353.8111,354.2607,9.354696,42.44205,354.8264,352.4059,15.46026,357.3782, ,27.44922,0.4208286,346.6472,347.7656,1.814989,3.070567,8.91643,36.2253,11.64688,73.7454,8.309008,7.792033,349.9315,349.9306,1.191774,351.5909, ,350.2218,352.8482,281.1782,1.611493,18.51621,7.921935,74.48271,359.5504,336.4429,358.4105,2.989248,358.8542,0.7214383,358.4834,1.3492,1.882648
30.64478,7.396175,78.67995,12.6333,20.73425,8.495922,74.44607,36.97821,26.32888,75.6657,13.28621,43.31752,11.36979,12.86637,15.48009,9.545725, ,-9.763763,358.1676,7.172531,1.780136,9.36696,359.5482,6.583062,6.661225,353.7611,354.4228,9.099007,42.47106,354.4519,352.492,15.42134,357.2675, ,28.22571,0.4209557,346.7768,347.6401,1.56938,3.081976,7.63587,36.3927,11.59787,75.55208,9.497776,8.321415,350.0688,349.8039,0.2085724,350.988, ,350.0427,352.8397,281.7039,1.738256,18.58151,7.893241,74.29968,359.9787,336.5051,358.4663,2.832198,359.0685,0.8976414,358.2553,1.36397,1.798222
