Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_v,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,Hip_v,RightUpLeg_v,RightLeg_v,RightFoot_v,LeftUpLeg_v,LeftLeg_v,LeftFoot_v, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z,,,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v,,,RightShoulder_v,RightArm_v,RightForeArm_v,RightHand_v,LeftShoulder_v,LeftArm_v,LeftForeArm_v,LeftHand_v
2.49639,7.205328,83.30622,2.349397,15.66973,11.4082,78.6515,11.59274,20.48611,151.0799,15.81988,48.03573,13.95482,5.121264,10.87177,8.507993, ,0.1211479,0.09931803,0.6983643,0.04880166,0.07342434,0.1860952,0.6038666,1.517972,2.26722,0.6617737,1.543805,1.410458,0.3213587,0.07888174,0.01059437,0.6061611, ,-0.3683167,-1.621613,8.045479,-1.075531,6.053068,-2.239105,-14.01407,3.110889,1.413566,-7.068604,-10.66745,45.88404,-9.250122,3.463765,10.8562,-8.344574, ,0.2629002,2.60766,-5.836639,-1.38678,3.870892,5.774849,26.60966,11.15149,2.429239,-150.9616,-11.59415,15.42359,-10.23212,0.3450348,0.1890341,-0.4767761, ,2.454211,-6.55603,-83.23083,-1.549255,14.14131,9.473087,70.30798,0.9987999,-20.2645,-0.9862366,2.992403,2.239168,-1.497467,3.767463,0.5703354,-1.556763,,,,,0.09931803,0.6983643,0.04880166,0.07342434,0.1860952,0.6038666,1.517972,2.26722,,,0.13082351,0.716755356,0.220214698,0.068976827,0.166043477,0.566518156,1.871000444,2.164056
2.632819,7.059061,84.11629,2.481924,15.73323,11.54537,78.16431,10.38844,22.30791,151.733,16.83487,46.42878,13.9017,5.412483,10.95366,9.16113, ,0.1364295,0.1462674,0.8100739,0.1325271,0.06350517,0.1371689,0.4871902,1.204297,1.8218,0.6531067,1.014997,1.606956,0.05312252,0.2912192,0.08188725,0.6531372, ,-0.6104431,-1.450928,9.811728,-0.9841309,6.909148,-1.92334,-16.13657,3.489027,1.679922,-7.005249,-11.87003,43.80434,-9.204315,3.903528,10.92692,-8.981354, ,0.4444622,2.625485,-5.452209,-1.326019,3.799229,5.93067,26.83808,9.576521,5.515283,-151.6228,-11.85425,16.78891,-10.07565,1.242835,-0.02059937,-0.2927551, ,2.519788,-6.424164,-83.97247,-1.841705,13.85767,9.623045,68.79952,2.33234,-21.47839,-0.9034119,3.247858,3.167504,-2.003418,3.580946,0.7639844,-1.761261,,,,,0.1462674,0.8100739,0.1325271,0.06350517,0.1371689,0.4871902,1.204297,1.8218,,,0.140523907,0.792116822,0.150437047,0.055047989,0.139080042,0.470474244,2.459382111,2.048688746
2.769313,6.909362,84.9728,2.659737,15.77201,11.63688,77.8203,16.85618,18.64974,152.3719,17.41352,44.55738,14.14376,5.957751,11.11048,9.901132, ,0.1364934,0.1496987,0.8565063,0.1778123,0.0387764,0.09151649,0.3440018,6.467746,3.658169,0.6388397,0.5786438,1.871395,0.2420616,0.5452681,0.1568203,0.7400017, ,-0.8751526,-1.267334,11.4785,-0.9935303,7.764068,-1.599426,-18.10895,4.816414,0.3553584,-7.012878,-12.75531,41.34362,-8.966614,4.412084,11.06241,-9.694153, ,0.6030483,2.656604,-5.246033,-1.25235,3.750825,6.066967,27.16422,16.15552,0.6632462,-152.265,-11.75882,18.12864,-10.41632,2.163604,-0.2944946,-0.3245239, ,2.552716,-6.28125,-84.73676,-2.115204,13.47672,9.72119,67.39465,-0.06109619,-18.63266,-0.8682251,3.462685,4.196784,-2.6586,3.454617,0.9636096,-1.962677,,,,,0.1496987,0.8565063,0.1778123,0.0387764,0.09151649,0.3440018,6.467746,3.658169,,,0.143450048,0.848676056,0.13623008,0.038154497,0.111211669,0.3701138,3.058616222,2.323078824
2.896958,6.749393,85.90302,2.799673,15.78022,11.72454,77.56177,18.25381,18.6146,152.9992,17.70572,42.37407,14.6526,6.704689,11.31712,10.6685, ,0.127645,0.1599689,0.9302216,0.1399362,0.00821209,0.0876627,0.2585373,1.397621,0.03514671,0.6273499,0.2922039,2.183308,0.5088415,0.7469378,0.2066479,0.7673664, ,-1.133972,-1.116516,13.04063,-1.000397,8.542983,-1.299988,-19.8588,5.293364,-0.04852295,-7.061218,-13.33316,38.53569,-8.790009,4.966051,11.2375,-10.43423, ,0.7407992,2.718358,-5.134338,-1.11261,3.735013,6.20924,27.57876,17.469,1.076915,-152.8925,-11.49231,19.0777,-10.99582,3.110102,-0.600708,-0.1079712, ,2.553607,-6.103394,-85.56195,-2.357056,13.02834,9.794888,66.0756,-0.1335144,-18.58411,-0.8681641,3.816059,4.785366,-3.343597,3.398797,1.143095,-2.214264,,,,,0.1599689,0.9302216,0.1399362,0.00821209,0.0876627,0.2585373,1.397621,0.03514671,,,0.145634189,0.876107967,0.133664516,0.023711841,0.092856408,0.279423189,2.501539333,1.929763748
3.010904,6.619229,86.79263,2.898578,15.77002,11.81514,77.35807,19.65631,22.56669,153.6025,17.81862,39.91028,15.24781,7.589869,11.55141,11.46338, ,0.1139467,0.1301637,0.8896103,0.09890556,0.01020241,0.09059715,0.2036972,1.4025,3.952089,0.6033325,0.1129017,2.463795,0.5952082,0.8851795,0.2342834,0.7948856, ,-1.372711,-0.9784851,14.4363,-0.9196777,9.230337,-1.066498,-21.37183,5.608879,-0.3442383,-7.127655,-13.7226,35.54915,-8.696869,5.54385,11.43363,-11.20334, ,0.8605024,2.787715,-4.949615,-0.8737488,3.762474,6.354077,28.11657,18.82945,7.190797,-153.4937,-11.07684,19.41693,-11.62747,4.066295,-0.9012146,-0.1966553, ,2.527646,-5.947876,-86.33411,-2.599213,12.54471,9.850082,64.80889,-0.3016968,-21.42334,-0.8982849,4.32501,4.805003,-3.890625,3.422092,1.292682,-2.404877,,,,,0.1301637,0.8896103,0.09890556,0.01020241,0.09059715,0.2036972,1.4025,3.952089,,,0.123318427,0.774458995,0.105540534,0.015862996,0.075873691,0.198413433,1.802809737,1.780751472
3.115171,6.494421,87.58463,2.995788,15.74271,11.88647,77.20146,21.03251,22.7868,154.1722,17.80684,37.25626,15.79757,8.528226,11.76986,12.25378, ,0.1042666,0.1248088,0.7919998,0.09720922,0.02730751,0.07132339,0.1566086,1.376202,0.2201176,0.5697021,0.01177788,2.654015,0.5497646,0.9383574,0.2184563,0.7903919, ,-1.579041,-0.8478088,15.68732,-0.6408997,9.816007,-0.8617554,-22.68088,5.711752,-0.7640991,-7.203217,-14.02023,32.46151,-8.540802,6.156364,11.61604,-11.96628, ,0.9651254,2.854114,-4.525818,-0.5763245,3.850235,6.482896,28.82758,20.21475,7.460473,-154.0588,-10.55637,19.35056,-12.28638,4.941336,-1.110229,-0.2694092, ,2.493045,-5.79361,-86.98032,-2.866028,12.04348,9.882416,63.55012,-0.5627136,-21.58264,-0.9616089,4.679066,4.628877,-4.269379,3.509992,1.433187,-2.602051,,,,,0.1248088,0.7919998,0.09720922,0.02730751,0.07132339,0.1566086,1.376202,0.2201176,,,0.102372498,0.646163945,0.185194551,0.044801922,0.064808525,0.143488576,1.073391029,0.987964152
3.116176,6.494541,87.58428,2.996833,15.74037,11.88805,77.20113,21.03011,22.7886,154.1733,17.80667,37.25616,15.79748,8.529327,11.77006,12.25397, ,0.001004934,0.00012064,0.000350952,0.001044989,0.002344131,0.001583099,0.000335693,0.00239563,0.00179863,0.001037598,0.000175476,0.000106812,9.82E-05,0.001101494,0.000200272,0.000190735, ,-1.579559,-0.8477478,15.68928,-0.6383972,9.811997,-0.8596802,-22.68265,5.712409,-0.7652588,-7.203217,-14.01718,32.45825,-8.535431,6.1562,11.61598,-11.96619, ,0.9642882,2.854156,-4.527313,-0.5756531,3.847593,6.483764,28.82973,20.21205,7.461812,-154.0597,-10.5603,19.35634,-12.29007,4.94244,-1.111481,-0.2679138, ,2.494346,-5.793671,-86.97989,-2.867798,12.04413,9.884006,63.54756,-0.5625305,-21.58417,-0.9630127,4.678818,4.631149,-4.269409,3.511527,1.434249,-2.603394,,,,,0.00012064,0.000350952,0.001044989,0.002344131,0.001583099,0.000335693,0.00239563,0.00179863,,,0.084414791,0.51170434,0.381226885,0.092073336,0.060428083,0.110209164,0.901801432,0.593334177
3.202156,6.368153,88.31361,4.032119,15.45238,11.98533,77.04616,22.35461,23.07701,154.6995,17.6696,34.37517,16.27452,9.437911,11.99697,13.03703, ,0.08597994,0.1263885,0.729332,1.035286,0.2879896,0.09728336,0.1549683,1.324501,0.2884026,0.5262604,0.1370678,2.880985,0.4770403,0.9085836,0.2269077,0.7830658, ,-1.746002,-0.7507019,16.83866,-0.08309937,10.15877,-0.6292419,-23.82635,5.589468,-1.147552,-7.288513,-14.20355,29.22107,-8.369873,6.807214,11.81468,-12.73108, ,1.043272,2.919987,-3.950043,-3.746338,7.203867,6.625487,29.72494,21.58886,7.725938,-154.5804,-10.02448,18.95684,-12.88187,5.670937,-1.245941,-0.3948669, ,2.457818,-5.628998,-87.53506,-1.486633,9.836682,9.937048,62.21869,-0.9215698,-21.80957,-1.036194,4.737468,4.383856,-4.551636,3.616459,1.5504,-2.742371,,,,,0.1263885,0.729332,1.035286,0.2879896,0.09728336,0.1549683,1.324501,0.2884026,,,0.094612576,0.541905723,0.766411355,0.186440997,0.081638119,0.129236887,1.029833029,0.252000818
3.268211,6.24134,88.98563,5.09613,15.63321,12.09662,76.88213,23.65973,23.44249,155.1657,17.39442,31.22771,16.64847,10.25442,12.24026,13.81707, ,0.06605506,0.1268129,0.6720123,1.064011,0.180831,0.1112928,0.1640244,1.30512,0.3654823,0.4661255,0.2751808,3.147461,0.3739529,0.8165045,0.2432928,0.7800341, ,-1.865051,-0.7043152,17.93062,0.5232171,10.41241,-0.3715515,-24.80417,5.280488,-1.514282,-7.391998,-14.2623,25.87174,-8.129791,7.506473,12.04383,-13.51181, ,1.107702,2.998104,-3.342072,-4.962921,8.82541,6.796499,30.74276,22.96908,7.989085,-155.0399,-9.458466,18.12688,-13.3985,6.176822,-1.315369,-0.291626, ,2.426965,-5.447723,-88.01138,-1.056702,8.502042,9.983727,60.84269,-1.358643,-22.11176,-1.114075,4.597186,4.033903,-4.785919,3.706986,1.615306,-2.84613,,,,,0.1268129,0.6720123,1.064011,0.180831,0.1112928,0.1640244,1.30512,0.3654823,,,0.102791338,0.56932915,0.935538063,0.225846291,0.10845428,0.162653644,1.166679292,0.342702437
3.311752,6.147668,89.53806,3.531606,15.21286,12.24244,76.66924,24.96349,23.89061,155.5699,17.07501,27.88993,16.94723,10.98367,12.51442,14.57085, ,0.04354143,0.0936718,0.5524292,1.564523,0.4203424,0.1458178,0.2128983,1.303761,0.4481201,0.4042206,0.3194122,3.337776,0.2987595,0.7292557,0.2741518,0.753787, ,-1.942657,-0.650238,18.93136,0.8780454,10.65133,-0.1091003,-25.60236,4.831389,-1.87738,-7.502258,-14.27417,22.54165,-7.822937,8.230721,12.30966,-14.28, ,1.143493,3.04763,-2.741272,-2.566467,7.177796,6.977972,31.84353,24.35075,8.279572,-155.4376,-8.861816,16.87062,-13.8187,6.518946,-1.351013,-0.2711182, ,2.40724,-5.317291,-88.35614,-2.281433,8.875924,10.0581,59.40665,-1.860443,-22.48825,-1.184692,4.425999,3.547513,-5.090485,3.74408,1.670831,-2.857941,,,,,0.0936718,0.5524292,1.564523,0.4203424,0.1458178,0.2128983,1.303761,0.4481201,,,0.104724654,0.580469756,0.883730906,0.234160098,0.132394696,0.183954066,1.166410222,0.628564611
3.341871,6.043226,90.08211,3.50446,15.14175,12.39687,76.43349,26.28933,24.40364,155.9158,16.87034,24.64163,17.17945,11.70801,12.81421,15.27163, ,0.03011823,0.1044421,0.5440521,0.02714658,0.07111549,0.1544247,0.2357407,1.325834,0.513031,0.3459473,0.2046642,3.248301,0.2322216,0.7243433,0.2997942,0.7007751, ,-1.985931,-0.6711426,19.93086,1.109678,10.93461,0.146326,-26.24115,4.319466,-2.258606,-7.643036,-14.30963,19.35336,-7.480621,8.992845,12.59698,-15.00098, ,1.153888,3.113423,-2.267029,-2.001068,7.198486,7.152135,32.95762,25.73789,8.58776,-155.7762,-8.4263,15.54917,-14.10602,6.804706,-1.421753,-0.02938843, ,2.407927,-5.154877,-88.69153,-2.67392,8.356407,10.1404,57.97891,-2.404541,-22.92404,-1.252502,4.284454,3.108992,-5.52298,3.747733,1.726421,-2.86676,,,,,0.1044421,0.5440521,0.02714658,0.07111549,0.1544247,0.2357407,1.325834,0.513031,,,0.092254257,0.505248156,0.494034072,0.156560574,0.135486822,0.164349054,0.876682667,1.071847278
3.353562,5.970618,90.48759,3.546868,15.08722,12.52225,76.3711,26.28933,26.67093,156.2051,16.8225,21.63793,17.11448,12.46525,13.12745,15.90911, ,0.01169157,0.07260799,0.4054794,0.04240799,0.0545311,0.1253805,0.06239319,0,2.267292,0.2893066,0.04784012,3.003708,0.06496811,0.7572374,0.3132391,0.6374836, ,-2.002014,-0.6749878,20.81562,1.139226,11.25708,0.3634025,-26.42361,4.319466,-2.242096,-7.812805,-14.41837,16.32254,-6.398651,9.798006,12.89314,-15.67105, ,1.141096,3.139849,-1.845367,-1.43045,7.202183,7.281847,32.97203,25.73789,11.11236,-156.0575,-8.222778,14.37433,-14.32855,7.07716,-1.532196,0.04559592, ,2.416928,-5.052643,-88.89517,-3.053558,7.776655,10.21091,57.77657,-2.404541,-24.40088,-1.315948,4.040617,2.969993,-6.109497,3.74143,1.777542,-2.75647,,,,,0.07260799,0.4054794,0.04240799,0.0545311,0.1253805,0.06239319,0,2.267292,,,0.074025413,0.4152018,0.343025666,0.141445998,0.122451567,0.168073032,0.877854222,1.723314344
3.35076,5.913028,90.81483,3.633862,15.0221,12.62467,76.31379,26.28933,28.98216,156.4442,16.9134,19.07486,16.88794,13.25086,13.44812,16.45601, ,0.002802372,0.05758953,0.3272476,0.08699393,0.0651207,0.1024179,0.05731201,0,2.311226,0.2390137,0.09090042,2.563063,0.2265472,0.7856054,0.3206749,0.5468988, ,-2.012421,-0.6818237,21.60287,0.9899316,11.58005,0.5289571,-26.55475,4.319466,-2.242065,-7.982391,-14.66339,13.51524,-7.08728,10.61189,13.18801,-16.25107, ,1.114066,3.157244,-1.51947,-0.8460388,7.16818,7.371076,32.98576,25.73789,13.5698,-156.2885,-8.151459,13.47416,-13.48203,7.374108,-1.670532,0.1086801, ,2.417412,-4.972412,-89.03882,-3.400024,7.137102,10.27697,57.61313,-2.404541,-25.84113,-1.373383,3.52164,3.35235,-6.540924,3.728674,1.857926,-2.611145,,,,,0.05758953,0.3272476,0.08699393,0.0651207,0.1024179,0.05731201,0,2.311226,,,0.053796182,0.309912766,0.300979784,0.134356595,0.094105175,0.176294967,1.024184493,1.912050369
3.349591,5.882359,91.04018,4.801065,15.4387,12.69108,75.78732,30.23459,26.37084,156.6317,17.06207,17.02723,16.27746,14.01732,13.77612,16.90114, ,0.001168251,0.03066969,0.2253494,1.167203,0.4166059,0.0664196,0.526474,3.945259,2.611319,0.187561,0.1486702,2.047632,0.6104736,0.7664604,0.3279982,0.4451294, ,-2.03244,-0.6738892,22.26354,-0.2649841,12.93037,0.6462047,-27.41129,2.899836,-3.565552,-8.118103,-14.95447,10.85586,-6.01944,11.39412,13.49221,-16.72818, ,1.083858,3.154173,-1.244232,1.941047,5.160906,7.418331,35.95018,29.73216,9.755455,-156.4694,-8.148743,12.85123,-12.92581,7.663586,-1.797668,0.1157452, ,2.413127,-4.938629,-89.10019,-4.387848,7.308395,10.32617,54.2449,-4.027222,-24.5795,-1.4216,2.687681,4.221974,-7.228607,3.72322,1.930364,-2.434692,,,,,0.03066969,0.2253494,1.167203,0.4166059,0.0664196,0.526474,3.945259,2.611319,,,0.032035721,0.210038909,0.443373429,0.174755614,0.062814806,0.210165232,1.449344765,1.72380675
3.350993,5.881959,91.04195,4.799597,15.43825,12.69275,75.78607,30.2359,26.36632,156.6317,17.06244,17.02802,16.27669,14.01732,13.77703,16.90165, ,0.001401901,0.00039959,0.00176239,0.001467705,0.000457764,0.001667976,0.001243591,0.001308441,0.004522324,0,0.000368118,0.00078392,0.000772476,0,0.000910759,0.000509262, ,-2.032593,-0.6741028,22.26449,-0.2654419,12.92996,0.6458874,-27.41068,2.90031,-3.565826,-8.118103,-14.95425,10.85626,-6.020508,11.39412,13.4928,-16.72867, ,1.084877,3.155279,-1.246552,1.941974,5.16069,7.419468,35.94843,29.73359,9.753288,-156.4694,-8.15033,12.85138,-12.92392,7.663586,-1.800232,0.1183704, ,2.41434,-4.937347,-89.10226,-4.385925,7.308156,10.32742,54.24506,-4.026245,-24.57532,-1.4216,2.685981,4.224637,-7.22934,3.72322,1.930125,-2.435089,,,,,0.00039959,0.00176239,0.001467705,0.000457764,0.001667976,0.001243591,0.001308441,0.004522324,,,0.018182172,0.122999392,0.358106483,0.14380561,0.034717024,0.161525296,1.277332147,1.103251875
3.363119,5.874233,91.19275,5.069018,15.30095,12.72528,75.65351,31.4416,27.14783,156.7871,17.30149,15.57671,15.53689,14.80214,14.10109,17.13632, ,0.01212525,0.007726192,0.1508026,0.2694206,0.1372948,0.0325222,0.1325607,1.205709,0.7815151,0.155426,0.2390423,1.451307,0.7398005,0.7848186,0.3240557,0.2346706, ,-2.086212,-0.6958923,22.84766,-0.4897461,13.11226,0.7125371,-27.58557,2.41389,-4.038635,-8.251251,-15.17358,8.372684,-4.957428,12.17452,13.78251,-16.98608, ,1.035017,3.147753,-1.031372,2.269597,5.279383,7.433205,36.89273,30.92247,10.24662,-156.6185,-8.371826,12.48979,-11.91327,7.979582,-1.992401,0.1888414, ,2.407875,-4.93042,-89.10571,-4.516113,6.521707,10.35771,53.22569,-4.605591,-25.21747,-1.463043,1.936018,5.131428,-8.175385,3.718851,1.998686,-2.293182,,,,,0.007726192,0.1508026,0.2694206,0.1372948,0.0325222,0.1325607,1.205709,0.7815151,,,0.016407224,0.085661139,0.303865001,0.128383014,0.021275202,0.123466482,1.23363832,0.828301783
3.397623,5.902292,91.2149,5.327332,15.181,12.73242,75.5789,32.63173,27.96664,156.9018,16.71345,13.31099,14.96073,15.58905,14.50115,17.32445, ,0.03450418,0.02805948,0.02215576,0.2583141,0.1199551,0.007147789,0.07461548,1.190128,0.8188057,0.1146851,0.5880356,2.265722,0.5761557,0.7869148,0.4000654,0.1881294, ,-2.178955,-0.7108765,23.30435,-0.7051086,13.23827,0.7189364,-27.66864,1.999614,-4.511017,-8.40036,-14.66275,5.831456,-3.933838,12.96696,14.1395,-17.19788, ,0.9724854,3.12115,-0.8788147,2.5723,5.385609,7.413991,37.68079,32.07335,10.81314,-156.7251,-7.913483,11.44402,-10.75079,8.273304,-2.272827,0.443527, ,2.400558,-4.978943,-89.00775,-4.627838,5.808423,10.38029,52.44606,-5.207916,-25.87048,-1.519135,2.785369,4.151067,-9.286896,3.707511,2.025806,-2.119141,,,,,0.02805948,0.02215576,0.2583141,0.1199551,0.007147789,0.07461548,1.190128,0.8188057,,,0.023781616,0.06322903,0.220439634,0.091096475,0.014069875,0.063190879,1.044330382,0.730319969
3.451114,5.939191,91.16955,5.567089,15.09486,12.72256,75.54357,33.78922,28.81883,156.9775,16.56499,12.51648,14.67385,16.36302,14.92265,17.34706, ,0.05349135,0.03689861,0.04535675,0.2397566,0.0861311,0.009859085,0.0353241,1.157486,0.8521957,0.07568359,0.1484566,0.7945023,0.2868834,0.7739687,0.4214945,0.02261353, ,-2.30661,-0.7267761,23.65386,-0.9087524,13.32686,0.7014961,-27.79398,1.825795,-4.974396,-8.540466,-14.51807,3.809423,-3.090485,13.74456,14.52159,-17.24554, ,0.8867763,3.086586,-0.8671265,2.848178,5.483393,7.372243,38.0935,33.18529,11.48363,-156.7936,-7.852875,11.33814,-9.841919,8.552178,-2.567291,0.7417791, ,2.391546,-5.042145,-88.88666,-4.719452,5.205751,10.39772,51.97657,-5.667511,-26.51849,-1.564056,2.820365,4.098325,-10.18835,3.7075,1.994444,-1.84491,,,,,0.03689861,0.04535675,0.2397566,0.0861311,0.009859085,0.0353241,1.157486,0.8521957,,,0.031912696,0.07696873,0.224919156,0.082112009,0.013500002,0.047317502,1.144185889,0.831004878
3.516279,5.979398,91.06104,5.756281,15.08217,12.70381,75.55143,34.89011,29.66335,156.9998,18.198,16.65767,16.09402,17.03701,15.37343,17.25174, ,0.06516457,0.04020691,0.1085129,0.1891923,0.01269341,0.01875496,0.007858276,1.100891,0.8445187,0.02230835,1.633009,4.141184,1.420165,0.6739883,0.450779,0.09532738, ,-2.44519,-0.7219849,23.88093,-1.068878,13.4236,0.6903375,-28.01691,1.880825,-5.418671,-8.617188,-15.51733,1.500206,-0.6980591,14.46006,14.94679,-17.16968, ,0.788398,3.034372,-0.9453125,3.083531,5.579727,7.32291,38.13675,34.24361,12.21688,-156.8124,-9.572632,15.95667,-12.12796,8.741309,-2.738007,1.006636, ,2.384466,-5.121277,-88.7421,-4.771362,4.756835,10.40934,51.78925,-5.968628,-27.13123,-1.581146,2.311687,4.771751,-10.50269,3.647579,2.016527,-1.514526,,,,,0.04020691,0.1085129,0.1891923,0.01269341,0.01875496,0.007858276,1.100891,0.8445187,,,0.033348612,0.10266624,0.186849858,0.07101685,0.011789004,0.025174459,1.0959985,0.822316489
3.573254,6.011657,90.91653,5.89685,15.16019,12.69621,75.57381,35.92758,30.47764,156.9628,18.20893,17.36942,16.50295,17.57118,15.87858,17.01731, ,0.05697536,0.03225946,0.1445084,0.1405692,0.07802296,0.007595062,0.02237701,1.037468,0.8142929,0.03701782,0.01092339,0.7117577,0.4089394,0.5341721,0.5051537,0.2344265, ,-2.56958,-0.7151794,24.01178,-1.193634,13.54385,0.7085316,-28.26733,2.080807,-5.821136,-8.607086,-15.8783,1.853282,-0.8904114,15.07589,15.4347,-16.94583, ,0.6727851,2.974618,-1.123627,3.274376,5.690736,7.285253,37.89292,35.24218,12.97573,-156.7767,-8.996033,16.69475,-12.6691,8.827967,-2.85257,1.312792, ,2.375429,-5.194183,-88.60001,-4.79184,4.510038,10.42622,51.83408,-6.157349,-27.6991,-1.566315,2.037229,4.720341,-10.46146,3.490505,2.062542,-1.068085,,,,,0.03225946,0.1445084,0.1405692,0.07802296,0.007595062,0.02237701,1.037468,0.8142929,,,0.029428588,0.143780206,0.141260622,0.098231322,0.01423539,0.017698499,1.040507,0.780739678
3.619833,6.024798,90.71996,5.991956,15.313,12.70399,75.58678,36.90886,31.19315,156.8523,18.27111,17.74757,16.60686,17.97416,16.49267,13.4518, ,0.04657841,0.01314116,0.1965714,0.09510612,0.1528082,0.007780075,0.0129776,0.9812775,0.7155094,0.1104889,0.06218147,0.3781414,0.1039009,0.4029827,0.6140909,3.56551, ,-2.662537,-0.6770935,24.0168,-1.289001,13.67295,0.7722628,-28.51019,2.350927,-6.181366,-8.540863,-16.36823,2.666027,-1.054565,15.59263,16.02929,-13.18835, ,0.5483351,2.899368,-1.353394,3.421962,5.816396,7.270217,37.40369,36.19114,13.70371,-156.6707,-8.230347,16.94575,-12.98877,8.822857,-2.951447,2.496879, ,2.377936,-5.255585,-88.43982,-4.786346,4.497075,10.4457,52.0694,-6.256836,-28.1673,-1.529785,1.366127,4.987972,-10.1973,3.226699,2.159707,0.6596931,,,,,0.01314116,0.1965714,0.09510612,0.1528082,0.007780075,0.0129776,0.9812775,0.7155094,,,0.027795104,0.181244767,0.094448933,0.156588459,0.025178272,0.018400404,0.983721844,0.703980344
3.639459,6.000314,90.51498,6.033241,15.54588,12.7464,75.57162,37.83919,31.80468,156.6958,18.31481,17.91175,16.506,18.30459,17.25793,12.90642, ,0.01962614,0.02448416,0.2049713,0.04128456,0.2328787,0.04240417,0.01515961,0.930336,0.6115265,0.1565094,0.04369926,0.1641808,0.1008549,0.3304253,0.7652569,0.5453758, ,-2.707092,-0.6410522,23.93987,-1.383728,13.81468,0.8918042,-28.71857,2.687657,-6.498688,-8.472565,-16.7709,3.81752,-1.243317,16.03488,16.77295,-12.38522, ,0.4248885,2.843328,-1.639221,3.509354,5.972246,7.292468,36.67703,37.09595,14.39057,-156.5184,-7.451599,16.85772,-13.14536,8.785638,-3.062469,3.168236, ,2.385685,-5.261414,-88.29834,-4.752136,4.717684,10.4803,52.47853,-6.262329,-28.53369,-1.493378,0.6074578,5.327302,-9.784821,2.915497,2.278066,1.47654,,,,,0.02448416,0.2049713,0.04128456,0.2328787,0.04240417,0.01515961,0.930336,0.6115265,,,0.028176151,0.181822042,0.053243369,0.190926776,0.036512902,0.021081713,0.837585879,0.562917933
3.625882,5.943276,90.28097,6.021419,15.86226,12.83091,75.52789,38.71236,32.29782,156.5215,18.40698,17.74796,16.23955,18.55004,18.17241,12.32664, ,0.01357627,0.05703831,0.2340164,0.01182222,0.3163748,0.0845108,0.04373932,0.8731651,0.4931374,0.1743011,0.09217072,0.1637821,0.2664547,0.2454529,0.9144859,0.5797825, ,-2.687805,-0.6046448,23.77848,-1.475006,13.96754,1.06564,-28.86093,3.052788,-6.782379,-8.389893,-17.20749,5.374165,-1.462219,16.37681,17.67664,-11.36499, ,0.3208769,2.817724,-1.90976,3.53544,6.153,7.362686,35.76499,37.94871,14.99865,-156.3467,-6.558838,16.25636,-13.13251,8.730898,-3.123474,3.876204, ,2.40536,-5.213257,-88.13947,-4.692505,5.173469,10.53027,53.03426,-6.201111,-28.79742,-1.483307,-0.01263428,5.541832,-9.295135,2.593737,2.412176,2.43995,,,,,0.05703831,0.2340164,0.01182222,0.3163748,0.0845108,0.04373932,0.8731651,0.4931374,,,0.034301707,0.179849407,0.031149915,0.213632595,0.054865624,0.030316672,0.691583414,0.417422211
