Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
9.08314,7.801371,82.45881,6.16268,19.61024,12.03925,68.50639,44.46532,27.94254,24.41007,17.12128,19.86896,5.978743,13.76666,53.78523,43.53478, ,-8.104736,-3.887787,13.59601,-6.011688,4.444573,-1.937927,-8.740051,7.600591,-7.848663,-8.888214,-14.2804,18.47707,1.901373,9.419245,52.49981,14.58767, ,-2.612885,2.169892,-4.320374,-1.113434,4.177087,5.233088,17.03362,43.74901,12.05283,22.18005,-3.492645,7.36892,-5.174438,1.789695,-13.28827,25.35582, ,3.356032,-6.481934,-81.95071,-0.7185669,18.80952,10.58405,64.79668,-1.190491,-24.86856,3.66861,-8.376587,2.190426,2.231191,-9.74472,-10.2662,36.11505
8.880064,7.867358,82.10683,6.659569,19.39927,11.96634,68.87931,42.84398,27.11196,24.40319,17.43192,20.172,5.132107,12.65749,56.7175,44.65827, ,-7.96814,-3.871826,12.22611,-6.417938,4.515224,-2.098633,-7.882568,7.863905,-7.557861,-8.632019,-13.76773,18.57029,1.006249,7.316392,55.3439,17.94709, ,-2.411346,2.141849,-5.493591,-1.691193,3.854154,5.126493,16.7445,42.13146,11.7486,22.21415,-4.970856,7.957468,-4.25531,1.520637,-14.12454,26.33695, ,3.266964,-6.579712,-81.78857,-0.4640503,18.62974,10.51771,65.49406,-0.2521362,-24.08975,3.938731,-8.916962,2.291893,2.650265,-10.1268,-12.2074,36.29342
8.635761,7.929341,81.76553,7.106828,19.20223,11.83669,69.3643,41.07653,26.01315,24.39074,17.3156,20.35151,5.060361,11.82708,58.98526,44.07515, ,-7.778992,-3.859558,10.81825,-6.714478,4.530619,-2.323395,-7.076813,8.252584,-7.170197,-8.370819,-13.23532,18.66739,0.2390697,5.35974,58.04357,21.08173, ,-2.220734,2.051075,-6.651245,-2.312073,3.509252,4.978529,16.36968,40.32,11.3193,22.23227,-5.609894,8.23315,-4.020142,1.371606,-11.91653,24.42884, ,3.180585,-6.687378,-81.57831,-0.1835938,18.47436,10.38814,66.30161,0.7213476,-23.07431,4.236043,-9.056519,1.947087,3.056452,-10.39346,-11.38077,35.49527
8.363494,7.980643,81.42587,7.513011,19.04714,11.70627,69.95276,39.2309,24.6858,24.33873,16.92659,20.76967,5.732836,11.27618,61.27301,42.21836, ,-7.543854,-3.869019,9.40919,-6.900635,4.49433,-2.519409,-6.324554,8.74377,-6.672211,-8.130676,-12.73898,18.78992,-0.5046997,3.619468,60.80999,22.08307, ,-2.0336,1.942154,-7.820099,-2.977509,3.147226,4.849074,15.9256,38.37274,10.76668,22.19669,-5.986389,9.013934,-4.582062,1.216161,-8.265442,20.64137, ,3.124184,-6.772064,-81.30768,0.1104212,18.3709,10.25055,67.20351,1.62364,-21.87357,4.522039,-8.788086,1.420833,3.429379,-10.57364,-9.070679,34.25255
8.034738,8.020687,81.12668,7.882477,18.93573,11.51334,70.68874,37.29762,23.18599,24.33847,16.42338,21.33848,6.756236,10.9568,63.19884,38.5261, ,-7.244141,-3.849335,7.974447,-6.957886,4.426154,-2.665558,-5.584808,9.248765,-6.045929,-7.938904,-12.12961,18.82904,-1.208374,2.061533,63.02311,22.72218, ,-1.870667,1.814043,-8.968475,-3.7052,2.788574,4.705466,15.48011,36.28893,10.11194,22.19308,-6.409363,10.19834,-5.570587,0.8555012,-4.213135,15.36605, ,3.053159,-6.861694,-81.01547,0.4725029,18.31333,10.05923,68.23547,2.345615,-20.54984,4.809316,-8.402954,0.9350626,3.687993,-10.7124,-6.278992,30.65122
7.69604,8.018049,80.91501,8.278766,18.90215,11.35889,71.54677,35.24632,21.59757,24.41869,16.16354,21.74063,7.610686,10.78788,64.86908,35.50824, ,-6.909851,-3.862518,6.562638,-6.906342,4.370585,-2.799652,-4.796814,9.625152,-5.308472,-7.785675,-11.45126,18.72309,-1.929291,0.5411308,64.77506,21.39096, ,-1.723816,1.726794,-10.05942,-4.527405,2.445891,4.607396,15.15217,34.07119,9.378727,22.27295,-6.801697,11.21932,-6.349731,0.2803195,-1.243683,11.32462, ,3.025959,-6.871063,-80.75119,0.9400481,18.32604,9.889822,69.35503,2.815341,-19.18689,5.043177,-8.529449,0.9822416,3.837204,-10.76944,-4.360443,28.4379
7.695938,8.022835,80.91636,8.278577,18.90211,11.34874,71.54677,35.24821,21.59378,24.41869,16.16354,21.74077,7.609554,10.78788,64.87073,35.49416, ,-6.911987,-3.860992,6.562873,-6.906097,4.369131,-2.797729,-4.796814,9.619251,-5.302917,-7.785675,-11.45126,18.7217,-1.929688,0.5411308,64.77641,21.41271, ,-1.717529,1.720256,-10.05783,-4.527344,2.4439,4.600707,15.15217,34.07466,9.374882,22.27295,-6.801697,11.2218,-6.350464,0.2803195,-1.233948,11.31201, ,3.024172,-6.878845,-80.75266,0.9402271,18.32651,9.882148,69.35503,2.815259,-19.1853,5.043177,-8.529449,0.9813605,3.833188,-10.76944,-4.362305,28.40615
7.317608,8.025861,80.80006,8.791484,18.96826,11.16945,72.46147,33.08649,20.01146,24.57279,16.16432,21.7244,8.024202,10.61643,66.26157,32.51354, ,-6.523529,-3.92865,5.242003,-6.767609,4.365266,-2.923157,-3.901215,9.765603,-4.49939,-7.691986,-10.70718,18.44545,-2.589661,-0.954071,66.15054,19.92841, ,-1.614777,1.606681,-11.01474,-5.495605,2.140039,4.490433,15.02113,31.76922,8.586649,22.45626,-7.131866,11.67475,-6.578827,-0.4406128,0.1547177,8.370168, ,2.99095,-6.868652,-80.53806,1.522119,18.42199,9.690234,70.49107,3.043831,-17.86987,5.10897,-9.168396,1.486936,3.950037,-10.56079,-3.970215,25.96571
7.317501,8.031325,80.80004,8.790682,18.96867,11.1606,72.46775,33.08394,20.0078,24.58023,16.17025,21.7265,8.027032,10.62462,66.26521,32.48689, ,-6.525665,-3.9263,5.239636,-6.765747,4.366764,-2.928375,-3.906036,9.772362,-4.493652,-7.694611,-10.70602,18.44655,-2.592346,-0.9541321,66.15367,19.96098, ,-1.608459,1.599588,-11.01123,-5.496063,2.141448,4.480762,15.01428,31.76463,8.582667,22.46129,-7.135559,11.67691,-6.580475,-0.4477539,0.1675634,8.349213, ,2.989261,-6.877808,-80.53818,1.524048,18.422,9.683028,70.49817,3.046192,-17.86853,5.116029,-9.176483,1.485931,3.951501,-10.56863,-3.971161,25.90923
6.907661,8.010817,80.77369,9.499232,19.14691,10.95952,73.37542,30.84913,18.52786,24.81214,16.05005,21.1193,7.98702,10.53029,67.43617,29.94443, ,-6.098999,-4.003021,3.991216,-6.542023,4.416251,-3.029724,-2.871796,9.622146,-3.675995,-7.639648,-9.762238,17.90722,-3.069458,-2.449615,67.27137,18.18213, ,-1.523163,1.462239,-11.80627,-6.657837,1.872429,4.368342,15.13574,29.44664,7.758804,22.75687,-7.477173,11.3847,-6.249908,-1.283142,0.1121375,6.731731, ,2.947536,-6.83609,-80.38379,2.200493,18.61412,9.472679,71.58274,3.082226,-16.68591,5.028426,-9.721497,1.733305,4.087753,-10.13434,-4.94101,24.04205
6.480298,7.991824,80.80231,10.44885,19.37311,10.74318,74.29143,28.55365,17.25087,25.13584,15.72694,20.09713,7.701838,10.57589,68.39481,28.00957, ,-5.657288,-4.062714,2.7932,-6.241608,4.496875,-3.131287,-1.711945,9.243284,-2.905579,-7.622437,-8.637268,17.17014,-3.449554,-3.916412,68.12401,16.45637, ,-1.430023,1.304893,-12.46399,-8.004242,1.60667,4.242042,15.46761,27.12606,6.95796,23.17082,-7.931915,10.60542,-5.560852,-2.145905,-1.619904,6.240641, ,2.891474,-6.805481,-80.26358,2.971668,18.84403,9.248607,72.64205,2.978563,-15.70496,4.810151,-9.920654,1.566682,4.235834,-9.516174,-7.468597,22.80378
6.06844,7.97426,80.86137,11.66555,19.54906,10.57552,75.21862,26.28059,16.2273,25.5141,15.31039,19.68386,7.942469,10.70341,69.15323,26.81373, ,-5.221436,-4.152222,1.686348,-5.89325,4.547543,-3.207306,-0.4368896,8.688334,-2.230774,-7.626038,-7.451782,17.24717,-4.60025,-5.345978,68.67222,14.88412, ,-1.329834,1.186091,-13.06995,-9.519562,1.318323,4.159467,15.9454,24.88539,6.209785,23.66385,-8.431793,9.625593,-4.73111,-2.847931,-4.868286,6.61148, ,2.854383,-6.748596,-80.15634,3.821077,19.02492,9.066663,73.69235,2.773298,-14.95514,4.463103,-9.86795,1.06222,4.618091,-8.697021,-11.26096,22.26081
5.673111,7.991629,80.91882,13.14668,19.6495,10.39681,76.23219,24.09844,15.45547,25.97534,14.76726,19.04855,8.332715,10.9341,69.63643,26.09901, ,-4.792908,-4.263,0.703651,-5.489136,4.565576,-3.261169,0.907473,8.090819,-1.651794,-7.652161,-6.213715,16.52185,-4.956482,-6.751221,68.81779,13.60288, ,-1.237091,1.079694,-13.64407,-11.20532,0.9760661,4.056839,16.40209,22.76062,5.53338,24.2397,-8.778564,9.609552,-5.0354,-3.276581,-8.847351,7.439126, ,2.824863,-6.714935,-80.03763,4.734275,19.13105,8.888584,74.83636,2.482203,-14.42236,4.070667,-9.671661,1.063761,4.645441,-7.767853,-15.43976,21.97247
5.293716,7.993098,80.99442,14.89833,19.64162,10.22533,77.33265,22.05521,14.94488,26.48075,14.01581,18.2844,8.776053,11.28806,69.87841,22.43161, ,-4.36145,-4.369781,-0.1585083,-5.007507,4.532292,-3.284515,2.277851,7.609841,-1.190674,-7.683807,-4.898987,15.7898,-5.290985,-8.147095,68.68599,6.619147, ,-1.189392,0.996961,-14.19171,-13.07083,0.5703004,3.945095,16.68513,20.74961,4.963159,24.85576,-8.789093,9.33546,-5.451874,-3.350128,-12.40945,8.070394, ,2.800959,-6.658142,-79.93335,5.732315,19.13072,8.734153,76.09363,2.130793,-14.10272,3.654614,-9.402283,1.025103,4.65836,-6.832153,-18.82303,20.3576
4.918826,7.99153,81.05514,16.87984,19.56217,9.996444,78.49232,20.19924,14.67567,27.04321,13.32801,17.3979,9.143151,11.81667,69.95589,21.39298, ,-3.935944,-4.43692,-0.9434204,-4.44281,4.466189,-3.311401,3.655226,7.342006,-0.8435669,-7.718658,-3.591644,15.04823,-5.58551,-9.543915,68.46567,4.729205, ,-1.175568,0.8972691,-14.6933,-15.09381,0.09524345,3.786152,16.63044,18.86156,4.500527,25.51306,-8.679413,8.832457,-5.774139,-3.120422,-15.03293,8.19943, ,2.747287,-6.622467,-79.81308,6.75851,19.05382,8.533085,77.45255,1.781325,-13.98001,3.279181,-9.198608,0.991146,4.663209,-5.984497,-20.95053,19.55004
4.597309,7.966005,81.06654,19.00694,19.42767,9.780971,79.65766,18.52281,14.6244,27.62749,12.84588,16.44656,9.374267,12.53877,69.73167,21.83383, ,-3.567474,-4.482422,-1.69989,-3.775452,4.341892,-3.368683,4.95581,7.387363,-0.6011963,-7.726349,-2.340088,14.29328,-5.837799,-10.96997,68.12314,2.065232, ,-1.163452,0.8122323,-15.14752,-17.21378,-0.4517517,3.639322,16.09569,17.0297,4.141296,26.18857,-8.626343,8.221838,-5.923767,-2.669312,-16.30148,7.924573, ,2.693109,-6.568573,-79.6391,7.75034,18.91835,8.327076,78.85303,1.469183,-14.03778,2.931589,-9.061554,0.9836959,4.645279,-5.215302,-21.49139,20.40091
4.599011,7.966005,81.06654,19.00694,19.42702,9.783374,79.65724,18.52366,14.62708,27.63879,12.86058,16.44699,9.371759,12.54515,69.73353,21.83535, ,-3.56958,-4.4823,-1.69989,-3.775452,4.338953,-3.373871,4.961618,7.383519,-0.5997314,-7.728973,-2.341156,14.29467,-5.839691,-10.96844,68.1252,2.063361, ,-1.159271,0.8119963,-15.14752,-17.21378,-0.4528503,3.636874,16.0971,17.03223,4.141451,26.19739,-8.632904,8.220293,-5.92215,-2.675507,-16.29916,7.923113, ,2.694923,-6.568665,-79.6391,7.75034,18.91831,8.328793,78.85293,1.471225,-14.04059,2.944196,-9.07547,0.9837641,4.639654,-5.229462,-21.4917,20.40315
4.343194,7.961776,81.0156,21.2079,19.27275,9.552208,80.75487,17.02677,14.77087,28.22027,12.55358,15.46512,9.506406,13.36504,69.14645,20.47685, ,-3.2966,-4.524261,-2.439728,-2.965332,4.130295,-3.443024,6.157232,7.665534,-0.4289246,-7.699219,-1.1409,13.53823,-6.068878,-12.34464,67.59019,0.4442554, ,-1.181091,0.7071279,-15.54041,-19.37494,-1.079254,3.4727,15.05899,15.24832,3.868206,26.86914,-8.641724,7.546348,-5.931976,-2.100922,-16.32526,6.798856, ,2.604084,-6.542938,-79.40112,8.66609,18.75951,8.104576,80.19473,1.217291,-14.26617,2.62672,-8.957031,0.9634715,4.617973,-4.460724,-20.72455,19.34793
4.340489,7.968266,81.01307,21.20949,19.27095,9.540798,80.75986,17.0234,14.77369,28.22677,12.56227,15.46695,9.508055,13.36856,69.15044,20.48523, ,-3.296112,-4.520294,-2.439056,-2.966492,4.12959,-3.438843,6.144527,7.675294,-0.4276733,-7.701904,-1.139557,13.53796,-6.070221,-12.34479,67.59439,0.4421539, ,-1.17569,0.7008455,-15.54144,-19.37634,-1.078003,3.465312,15.04866,15.23972,3.868523,26.87404,-8.646545,7.550689,-5.934967,-2.108673,-16.31265,6.793674, ,2.602424,-6.554077,-79.39847,8.666759,18.75796,8.096485,80.20004,1.216479,-14.26898,2.633352,-8.9646,0.9609774,4.615843,-4.466187,-20.72839,19.35853
4.16581,7.969151,80.9111,23.4556,19.11658,9.32877,81.74469,15.71066,15.14196,28.81216,12.39149,14.49796,9.58946,14.25875,68.19496,19.32454, ,-3.128845,-4.554718,-3.186371,-1.995941,3.842773,-3.513977,7.234836,8.104133,-0.2816162,-7.656189,0.02221829,12.81711,-6.298615,-13.63687,66.84457,-1.173859, ,-1.221832,0.5949994,-15.87585,-21.54022,-1.777802,3.292278,13.51822,13.50423,3.65091,27.54625,-8.691559,6.831609,-5.844757,-1.466736,-15.25238,5.169263, ,2.498049,-6.537598,-79.10568,9.511148,18.58654,7.892131,81.40681,1.037831,-14.70401,2.326341,-8.842285,0.9203347,4.599305,-3.737671,-18.79419,18.53706
4.053033,7.99741,80.75893,25.73761,18.99137,9.097103,82.6664,14.59443,15.75677,29.39863,12.41179,13.63899,9.719004,15.27086,66.84312,18.2498, ,-3.052673,-4.565002,-3.953888,-0.8731384,3.511762,-3.5867,8.252201,8.576969,-0.1082153,-7.576355,1.101244,12.15406,-6.570679,-14.89819,65.76772,-2.546265, ,-1.271118,0.4825924,-16.16232,-23.68622,-2.542328,3.082616,11.55645,11.8527,3.444435,28.21336,-8.743195,6.228898,-5.784393,-0.6949768,-13.57526,3.241339, ,2.378129,-6.569885,-78.7558,10.28904,18.41658,7.677653,82.49571,0.9001245,-15.38089,2.087355,-8.833893,0.9590386,4.575942,-3.200409,-16.13333,17.71023
4.019674,8.003382,80.57093,28.03592,18.93532,8.896195,83.51826,13.67914,16.60955,29.9716,12.5499,12.90053,9.942204,16.3227,65.20586,17.20445, ,-3.077271,-4.55899,-4.765961,0.3380656,3.187708,-3.663422,9.246561,9.030973,0.05469131,-7.489502,2.132737,11.54324,-6.895874,-16.08713,64.35086,-3.682434, ,-1.314911,0.3927283,-16.4444,-25.7923,-3.340088,2.878152,9.269123,10.31727,3.224284,28.85672,-8.75116,5.777232,-5.805023,0.2170299,-12.16293,1.260292, ,2.263026,-6.583649,-78.34991,11.00162,18.27616,7.489621,83.42738,0.797657,-16.29413,1.89855,-8.913177,1.089355,4.568667,-2.794525,-13.58041,16.72123
4.059016,8.000151,80.35165,30.32896,18.95184,8.705064,84.23542,12.96258,17.66649,30.55128,12.81225,12.24187,10.20938,17.40214,63.27002,16.3366, ,-3.206116,-4.522339,-5.622223,1.574053,2.904525,-3.707031,10.20114,9.463127,0.09140956,-7.406586,3.151863,10.95821,-7.252808,-17.20123,62.59083,-4.589996, ,-1.336517,0.3142073,-16.73776,-27.84515,-4.153687,2.670654,6.759111,8.899397,3.000768,29.49387,-8.743591,5.442023,-5.849121,1.136329,-10.90173,-0.7174988, ,2.13829,-6.606049,-77.88757,11.65517,18.16253,7.325933,84.11309,0.7746919,-17.40912,1.776121,-9.073822,1.250768,4.570902,-2.568329,-11.14993,15.69518
4.172757,8.000151,80.08317,32.59177,19.02228,8.571017,84.80794,12.4531,18.84174,31.0799,13.11286,11.63655,10.36926,18.44166,61.00566,15.6216, ,-3.419556,-4.493622,-6.474396,2.793823,2.664243,-3.737854,11.12156,9.908282,-0.0710144,-7.31076,4.170385,10.36346,-7.574982,-18.21069,60.46131,-5.23407, ,-1.345459,0.2643607,-17.04269,-29.83652,-4.967163,2.507463,4.134821,7.579952,2.744795,30.07816,-8.674622,5.236982,-5.699249,2.056311,-9.765259,-2.673035, ,2.018492,-6.625763,-77.35846,12.24723,18.06025,7.214796,84.53386,0.8176787,-18.64413,1.658944,-9.239868,1.417008,4.607269,-2.431976,-8.880524,14.60319
4.333269,8.029277,79.7543,34.81562,19.14169,8.458125,85.28399,12.11068,20.02329,31.60422,13.46643,11.02349,10.47529,19.39027,58.40328,15.27502, ,-3.678406,-4.465332,-7.300781,3.96315,2.476593,-3.761383,12.0496,10.31271,-0.5041809,-7.218201,5.191041,9.691494,-7.651123,-19.07593,57.95537,-5.682739, ,-1.317322,0.2096708,-17.36639,-31.76758,-5.740631,2.356789,1.580317,6.377416,2.495142,30.64492,-8.602722,5.180819,-5.704865,2.931416,-8.771667,-4.537415, ,1.91698,-6.679718,-76.75339,12.79871,17.97725,7.124813,84.74554,0.8724855,-19.87347,1.626976,-9.3797,1.444884,4.727428,-2.456299,-6.804504,13.66984
4.505455,8.048959,79.36855,36.89112,19.29256,8.362464,85.72226,11.87128,21.12694,32.08333,13.81951,10.67217,10.90848,20.16603,55.40861,15.09928, ,-3.932648,-4.43338,-8.167908,5.043232,2.312001,-3.778351,13.03994,10.64279,-1.206787,-7.149994,6.20244,9.184999,-7.93042,-19.75122,55.04109,-5.816467, ,-1.30542,0.1484456,-17.73816,-33.54794,-6.439362,2.22061,-0.7305908,5.275421,2.265934,31.15417,-8.484009,5.350708,-6.064697,3.656987,-7.717407,-6.30014, ,1.815207,-6.723694,-76.05151,13.29358,17.91993,7.051037,84.82935,0.878682,-20.99603,1.62691,-9.462708,1.503103,4.848802,-2.575531,-4.838898,12.76586
4.500413,8.059268,79.36854,36.89209,19.29028,8.34549,85.7231,11.87148,21.12739,32.08902,13.82808,10.67254,10.91178,20.1649,55.4102,15.10724, ,-3.929291,-4.428711,-8.170227,5.046333,2.31055,-3.773956,13.0355,10.64364,-1.206512,-7.152679,6.205029,9.183902,-7.929962,-19.75012,55.04294,-5.821228, ,-1.315948,0.1368001,-17.73465,-33.5481,-6.438263,2.209386,-0.7340698,5.274271,2.266637,31.15869,-8.488129,5.353593,-6.069153,3.652491,-7.71463,-6.301636, ,1.802067,-6.738983,-76.05188,13.29387,17.91821,7.037444,84.83035,0.8780338,-20.99643,1.632801,-9.470642,1.501509,4.852237,-2.582153,-4.838104,12.77303
4.659892,8.060046,78.96321,38.85152,19.46617,8.275169,86.19393,11.60294,22.07727,32.54858,14.18099,10.43286,11.52974,20.71542,52.04244,14.87576, ,-4.158936,-4.391846,-9.086304,6.148219,2.143694,-3.812317,14.12304,10.79256,-2.090027,-7.134186,7.289558,8.82758,-8.369354,-20.21738,51.73251,-5.5289, ,-1.25415,0.07208606,-18.04953,-35.19635,-7.033356,2.105935,-2.661499,4.267649,2.06898,31.63077,-8.19754,5.455705,-6.597168,4.153688,-6.720642,-7.910767, ,1.73366,-6.762482,-75.31503,13.72416,17.9054,6.968424,84.89093,0.7957492,-21.92072,1.672218,-9.543915,1.60214,4.925366,-2.715179,-3.193085,11.72443
4.656194,8.06607,78.96413,38.85257,19.46318,8.265509,86.19479,11.6049,22.07545,32.55811,14.19322,10.43361,11.53048,20.71276,52.04244,14.89079, ,-4.155975,-4.389221,-9.087158,6.151363,2.144897,-3.808777,14.11868,10.79637,-2.093414,-7.136871,7.290157,8.827888,-8.368866,-20.21405,51.73251,-5.534973, ,-1.259979,0.06743442,-18.04782,-35.1965,-7.031616,2.099688,-2.664886,4.263298,2.072703,31.63869,-8.204102,5.457,-6.600464,4.150087,-6.720642,-7.912964, ,1.72663,-6.771179,-75.31625,13.72436,17.90268,6.961219,84.89198,0.7941253,-21.91833,1.683203,-9.55719,1.600761,4.92364,-2.727722,-3.193085,11.7403
4.757162,8.059463,78.62592,40.81931,19.66455,8.15992,86.75293,11.18151,22.79023,32.99377,14.59195,10.04836,12.08047,21.09413,48.44752,14.70943, ,-4.319305,-4.354797,-9.888824,7.264243,1.974504,-3.851288,15.3108,10.66993,-2.988647,-7.14856,8.488691,8.387971,-8.764221,-20.56821,48.17096,-4.935577, ,-1.173401,-0.01254272,-18.31894,-36.81665,-7.527039,2.024609,-4.134735,3.349785,1.909019,32.07769,-7.944153,5.443429,-7.062134,4.303456,-5.935242,-9.190552, ,1.657354,-6.782867,-74.67493,14.17265,17.94398,6.83715,85.02164,0.6099953,-22.5661,1.732287,-9.449921,1.492714,4.980968,-2.840942,-2.169922,10.79167
4.807258,8.056061,78.30141,42.76816,19.85712,7.995254,87.45026,10.52396,23.23878,33.42905,15.22396,9.687831,12.52582,21.24632,44.76603,14.36763, ,-4.426575,-4.341095,-10.53036,8.275651,1.798625,-3.88623,16.58632,10.22304,-3.778839,-7.213226,9.732773,7.935352,-9.151917,-20.78293,44.48431,-4.417023, ,-1.062653,-0.09762573,-18.61484,-38.42072,-7.928345,1.973455,-5.118683,2.509856,1.811353,32.50282,-8.073761,5.520821,-7.36377,3.936659,-5.629364,-9.68042, ,1.587305,-6.783691,-74.07141,14.63769,18.00781,6.637841,85.31039,0.3269459,-22.92282,1.790493,-9.219696,1.159526,4.999712,-2.894287,-1.982605,10.05218
4.827573,8.026446,77.97599,44.64572,20.02565,7.844126,88.24422,9.714487,23.41709,33.83342,16.05083,9.431267,12.96433,21.12746,40.89779,13.38966, ,-4.488251,-4.35968,-11.04828,9.143379,1.635155,-3.906891,17.90264,9.559452,-4.368805,-7.337372,10.98734,7.585263,-9.663605,-20.80499,40.59433,-4.032623, ,-0.9495239,-0.1503601,-18.95593,-39.97491,-8.239502,1.982263,-5.74881,1.728815,1.759239,32.88612,-8.450684,5.605006,-7.53363,2.962167,-5.466858,-9.266144, ,1.541432,-6.733521,-73.47766,15.11395,18.07773,6.441178,85.72244,-0.02462769,-23.01233,1.816396,-8.981018,0.7978292,4.943901,-2.823486,-2.177002,9.130521
4.82741,8.011795,77.65861,46.41599,20.15682,7.68881,89.07897,8.792286,23.33824,34.23141,17.00854,9.203709,13.38328,20.80772,36.74619,11.81441, ,-4.521088,-4.390533,-11.48199,9.870127,1.498396,-3.927551,19.25456,8.717749,-4.686127,-7.51709,12.19933,7.367172,-10.22864,-20.62836,36.44395,-3.664581, ,-0.8202515,-0.2115173,-19.3443,-41.44174,-8.487915,1.995199,-6.123871,1.052639,1.702653,33.24887,-8.795135,5.522446,-7.632538,1.380574,-5.006622,-8.140961, ,1.513842,-6.691895,-72.8927,15.61103,18.12761,6.235425,86.19669,-0.3744507,-22.87646,1.850013,-8.982697,0.6783567,4.79788,-2.632874,-2.3927,8.012527
4.826437,8.015313,77.35714,48.0639,20.24204,7.561229,89.89635,9.201324,22.84802,34.59249,17.97757,9.035227,13.80707,20.42175,32.35984,10.04587, ,-4.537323,-4.438782,-11.84467,10.47311,1.407574,-3.955017,20.57786,8.839311,-5.868683,-7.762451,13.37834,7.288141,-10.78134,-20.27277,32.07869,-3.363281, ,-0.7127075,-0.2732239,-19.76218,-42.80063,-8.704468,2.007964,-6.262909,2.336531,-0.3218994,33.55804,-9.016357,5.341814,-7.756226,-0.4552612,-4.300598,-6.567108, ,1.512305,-6.659576,-72.32755,16.13507,18.13197,6.056364,86.69472,-0.87677,-22.07233,1.880223,-9.11142,0.7134261,4.608302,-2.353027,-2.51767,7.019113
4.829518,8.060921,77.06445,49.59596,20.27656,7.466265,90.65669,9.600404,22.40044,34.95219,19.0459,8.981564,14.29738,20.10324,27.85936,8.503664, ,-4.544952,-4.500397,-12.13217,10.99818,1.347819,-3.999451,21.85078,8.784275,-6.814819,-8.087616,14.62599,7.27595,-11.29453,-19.81802,27.64151,-3.11261, ,-0.6051025,-0.3569336,-20.1778,-44.04947,-8.910095,1.982379,-6.192047,3.541227,-2.241486,33.84185,-9.242889,5.261475,-8.03714,-2.100555,-3.348846,-5.105988, ,1.541745,-6.665863,-71.7879,16.67487,18.07829,5.91793,87.18425,-1.331146,-21.10156,1.936973,-9.298035,0.7770594,4.423476,-2.320618,-2.164185,6.189639
4.838588,8.094377,76.78363,51.02711,20.27435,7.467628,91.33555,10.00303,22.02516,35.27259,20.10116,9.007261,14.80484,19.82604,16.10226,7.53404, ,-4.546112,-4.554077,-12.36783,11.47712,1.310644,-4.0737,23.09422,8.593302,-7.57312,-8.441956,15.91134,7.321051,-11.74017,-19.33786,15.92953,4.789314, ,-0.5223999,-0.4295654,-20.55627,-45.207,-9.091919,1.949954,-5.969147,4.688957,-4.065521,34.077,-9.46463,5.24786,-8.427063,-3.266602,-2.27356,-3.999268, ,1.593813,-6.662781,-71.28363,17.20133,17.9896,5.879993,87.62701,-1.746307,-20.03104,1.982523,-9.337036,0.7149959,4.243692,-2.43396,-1.025238,4.061945
4.839397,8.09699,76.78283,51.02829,20.27389,7.467419,91.33555,10.00303,22.02277,35.27622,20.10269,9.007522,14.8041,19.82965,16.10363,7.537678, ,-4.546448,-4.554047,-12.36719,11.4764,1.31433,-4.0737,23.09422,8.593302,-7.576355,-8.441925,15.90922,7.322442,-11.74185,-19.34012,15.9313,4.782925, ,-0.5152283,-0.4290466,-20.55551,-45.20865,-9.091797,1.949552,-5.969147,4.688957,-4.061737,34.08014,-9.467316,5.246327,-8.425629,-3.269928,-2.271393,-4.003052, ,1.597597,-6.665955,-71.28323,17.20119,17.9886,5.879767,87.62701,-1.746307,-20.02808,1.987285,-9.342133,0.715396,4.238049,-2.439484,-1.024628,4.071942
4.835674,8.125382,76.52846,52.35349,20.26449,7.493386,91.84226,10.60535,21.73628,35.59335,21.14541,9.154627,15.35365,19.48422,12.60241,7.369655, ,-4.536377,-4.577332,-12.56598,11.91895,1.292689,-4.158325,24.32021,8.536346,-8.163727,-8.793762,17.17882,7.442787,-12.12262,-18.88788,12.56626,5.129604, ,-0.4462891,-0.5133972,-20.86877,-46.28372,-9.247192,1.877682,-5.901672,5.810796,-5.790985,34.30617,-9.704926,5.340671,-8.964142,-3.550293,-0.9437256,-4.249207, ,1.632419,-6.67511,-70.83701,17.67563,17.90107,5.878213,87.84735,-2.037262,-18.91153,2.061522,-9.297363,0.5726465,4.065103,-2.701874,-0.2890625,2.972554
