Head_Q,RightShoulder_Q,RightArm_Q,RightForeArm_Q,RightHand_Q,LeftShoulder_Q,LeftArm_Q,LeftForeArm_Q,LeftHand_Q,Hip_Q,RightUpLeg_Q,RightLeg_Q,RightFoot_Q,LeftUpLeg_Q,LeftLeg_Q,LeftFoot_Q, ,Head_x,RightShoulder_x,RightArm_x,RightForeArm_x,RightHand_x,LeftShoulder_x,LeftArm_x,LeftForeArm_x,LeftHand_x,Hip_x,RightUpLeg_x,RightLeg_x,RightFoot_x,LeftUpLeg_x,LeftLeg_x,LeftFoot_x, ,Head_y,RightShoulder_y,RightArm_y,RightForeArm_y,RightHand_y,LeftShoulder_y,LeftArm_y,LeftForeArm_y,LeftHand_y,Hip_y,RightUpLeg_y,RightLeg_x,RightFoot_y,LeftUpLeg_y,LeftLeg_y,LeftFoot_y, ,Head_z,RightShoulder_z,RightArm_z,RightForeArm_z,RightHand_z,LeftShoulder_z,LeftArm_z,LeftForeArm_z,LeftHand_z,Hip_z,RightUpLeg_z,RightLeg_z,RightFoot_z,LeftUpLeg_z,LeftLeg_z,LeftFoot_z
2.795196,8.599579,77.97475,13.39212,21.07789,10.73471,75.57238,22.04578,21.09062,29.41741,14.89675,15.14813,8.096023,13.2128,63.15698,21.15922
2.820287,8.64963,77.95657,14.85723,20.77517,10.51189,76.56805,19.48265,20.88108,30.02894,15.09627,14.20305,8.243397,13.57395,61.17819,19.59371
2.919567,8.725201,77.93748,16.35006,20.40934,10.34421,77.51059,17.074,20.71956,30.61126,15.35938,13.25346,8.391081,14.05706,58.8722,18.29793
2.916616,8.730945,77.93893,16.35164,20.40931,10.33671,77.51383,17.0734,20.7207,30.61126,15.35912,13.25411,8.395467,14.05901,58.87587,18.32425
3.068332,8.818267,77.91721,17.85893,20.03817,10.22288,78.4399,14.86753,20.57691,31.19724,15.72,12.31805,8.465624,14.60899,56.2133,17.26262
3.246342,8.919415,77.90444,19.36304,19.69157,10.12009,79.36246,12.94847,20.39538,31.7599,16.14371,10.87335,8.113709,15.25831,53.29246,16.62996
3.440437,9.050042,77.91219,20.8506,19.40385,10.00553,80.31477,11.35889,20.14577,32.31233,16.63573,9.771993,7.952128,15.92411,50.14069,16.72412
3.870451,9.230062,78.01659,23.8031,19.00871,9.738416,82.37463,14.05259,17.75607,33.38588,17.68125,9.773917,9.691309,17.10415,43.9851,16.18655
4.093967,9.275957,78.08851,25.25681,18.88159,9.574494,83.46424,15.61522,17.75642,33.92485,18.29991,9.377944,10.13982,17.56371,40.96513,15.5638
4.293885,9.323812,78.16182,26.69621,18.79135,9.356446,84.55917,17.32622,18.54703,34.44862,18.94466,8.989412,10.55319,17.77827,37.87873,14.72415
4.471443,9.352593,78.22093,28.11772,18.72249,9.126855,85.63877,19.21922,19.92554,34.97465,19.61357,8.654247,11.01987,17.72954,34.64272,13.56024
4.626507,9.354269,78.22587,29.50624,18.67312,8.884121,86.67995,21.21587,21.66011,35.47629,20.38689,8.448671,11.46482,17.42412,31.10732,12.15386
4.622274,9.360716,78.22529,29.50517,18.67355,8.875829,86.68084,21.21495,21.65538,35.48496,20.39804,8.449228,11.46721,17.42353,31.10618,12.1636
4.830815,9.35787,78.07526,32.08647,18.61016,8.367707,88.60741,8.512871,21.65186,36.49137,22.3006,8.307765,12.19662,16.57239,23.0811,9.821187
4.886728,9.362809,77.99207,33.32743,18.62393,8.129816,89.50175,8.340514,22.0322,36.9461,23.0388,8.487527,12.92944,16.37631,19.05325,9.189139
4.907034,9.374017,77.9119,34.55705,18.68756,7.885458,90.36916,8.043021,22.30653,37.3884,23.59665,8.552534,13.6372,16.29024,15.26746,8.987407
4.86473,9.428026,77.79272,35.73728,18.79838,7.633088,91.18224,7.655221,22.4486,37.8217,24.07638,8.511675,14.2484,16.07092,11.91466,9.179585
4.80188,9.386379,77.62476,36.82632,18.9408,7.347622,91.99377,7.287792,22.42353,38.2972,24.64496,8.490849,14.84672,15.61768,9.069847,9.737691
4.705368,9.380534,77.36859,37.84203,19.1292,7.113547,92.712,6.967604,22.25195,38.77723,25.29577,8.582801,15.45776,15.14056,7.064052,10.65556
4.534899,9.444799,77.12589,38.82975,19.32905,6.8252,93.3044,6.820035,21.94998,39.21326,25.97114,8.870619,16.13583,14.61898,6.292197,11.7317
4.37856,9.432263,76.96635,39.80626,19.52313,6.622778,93.77328,6.748581,21.56572,39.59221,26.64189,9.327762,16.76853,14.08355,6.839756,12.24833
4.217358,9.40306,76.78436,40.75207,19.70303,6.409582,94.20498,6.634828,21.14448,39.88349,27.26498,9.958271,17.35232,13.4553,7.903913,11.67233
4.063643,9.380033,76.61674,41.65527,19.84357,6.279989,94.45604,6.514046,20.77062,40.06394,27.77753,10.67915,17.778,13.01475,8.775964,10.50257
3.893641,9.349241,76.51286,42.49335,19.9442,6.161282,94.59124,6.410192,20.44159,40.15683,28.2101,11.47145,18.07919,12.89651,9.215279,9.545807
3.70596,9.298399,76.46163,43.263,20.00454,6.072697,94.60244,6.346843,20.17106,40.16324,28.55301,12.31149,18.31502,13.01554,9.249905,9.07097
3.484747,9.237104,76.43234,43.94032,20.03338,5.99261,94.58247,6.35264,19.91827,40.1231,28.84215,13.19527,18.61473,13.33048,9.145893,9.03436
3.233295,9.147264,76.40116,44.52647,20.03597,5.887814,94.55222,6.40298,19.69464,39.99701,29.03267,14.12744,18.69492,13.78995,9.444551,8.933107
3.231842,9.154284,76.4021,44.52777,20.03495,5.881427,94.55451,6.406526,19.69464,40.00467,29.03978,14.12561,18.69605,13.79001,9.444551,8.933107
2.950769,9.068119,76.35995,45.02369,20.01095,5.738433,94.54934,6.450016,19.49649,39.82981,29.18699,15.15325,18.66142,14.14714,10.03697,8.700294
2.713347,9.031497,76.26364,45.4447,19.95272,5.616796,94.57835,6.393434,19.3647,39.61941,29.28134,16.29921,18.57511,14.60759,9.979967,10.27145
2.554964,9.154883,76.062,45.75795,19.85475,5.631276,94.50493,6.214684,19.32539,39.43428,29.30216,17.58808,18.5043,15.10952,10.21743,13.54178
2.495449,9.297977,75.89243,45.89211,19.64782,6.05617,94.01622,5.671593,19.42204,39.21265,29.26138,20.89803,18.60196,14.26331,12.68422,15.38491
2.57328,9.33322,75.71251,45.6744,19.56454,6.186142,93.84339,5.266581,19.48398,39.1164,29.23761,22.88018,19.20113,14.32326,14.6708,14.2566
2.750594,9.341864,75.59266,45.25937,19.51443,6.366062,93.60759,4.79029,19.5394,39.0343,29.18807,25.0466,20.6941,14.27338,16.45143,13.49506
2.963475,9.289378,75.60468,44.70269,19.51056,6.504662,93.39969,4.27598,19.598,39.02045,28.68354,27.69929,23.42288,13.75908,18.09014,13.65164
3.183769,9.249057,75.63848,44.0427,19.53417,6.536009,93.26903,3.664324,19.64702,39.04525,27.76157,30.7139,27.32609,13.69879,19.51737,13.85998
3.180325,9.254477,75.64029,44.04135,19.53421,6.532174,93.26834,3.665179,19.64874,39.04525,27.76105,30.71467,27.32675,13.69879,19.52378,13.86921
3.447256,9.262432,75.70514,43.28353,19.57117,6.485009,93.17986,2.906669,19.68134,39.03618,26.42863,34.06839,29.52967,13.84543,20.44971,14.48426
